OT_PTRK_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTRK_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTRK_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTRK_A/czyObiektBDOO/__text,OT_PTRK_A/x_kod/__text,OT_PTRK_A/x_skrKarto/_xsi:nil,OT_PTRK_A/x_skrKarto/_nilReason,OT_PTRK_A/x_katDoklGeom/__text,OT_PTRK_A/x_doklGeom/_uom,OT_PTRK_A/x_doklGeom/__text,OT_PTRK_A/x_zrodloDanychG/__text,OT_PTRK_A/x_zrodloDanychA/__text,OT_PTRK_A/x_katIstnienia/_xsi:nil,OT_PTRK_A/x_katIstnienia/_nilReason,OT_PTRK_A/x_rodzajReprGeom/__text,OT_PTRK_A/x_uzytkownik/_xlink:href,OT_PTRK_A/x_aktualnoscG/__text,OT_PTRK_A/x_aktualnoscA/__text,OT_PTRK_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTRK_A/x_dataUtworzenia/__text,OT_PTRK_A/x_kodKarto10k/__text,OT_PTRK_A/x_kodKarto25k/__text,OT_PTRK_A/x_kodKarto50k/__text,OT_PTRK_A/x_kodKarto100k/__text,OT_PTRK_A/x_kodKarto250k/_xsi:nil,OT_PTRK_A/x_kodKarto250k/_nilReason,OT_PTRK_A/x_kodKarto500k/_xsi:nil,OT_PTRK_A/x_kodKarto500k/_nilReason,OT_PTRK_A/x_kodKarto1000k/_xsi:nil,OT_PTRK_A/x_kodKarto1000k/_nilReason,OT_PTRK_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/_gml:id,OT_PTRK_A/geometria/Polygon/_srsName,OT_PTRK_A/geometria/Polygon/_srsDimension,OT_PTRK_A/rodzaj/__text,OT_PTRK_A/_gml:id,OT_PTRK_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTRK_A/geometria/Polygon/interior/10/LinearRing/posList/__text
2D124632-C271-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712,true,inapplicable,true,inapplicable,true,inapplicable,477830.16 589932.85 477832.24 589948.26 477837.23 589963.24 477844.63 589983.22 477847.22 589999.49 477843.33 590022.8 477861.72 590028.83 477893.98 590036.97 477918.09 590041.79 477930.76 590041.79 477943.42 590040.89 477957.59 590037.57 477976.88 590027.63 477998.58 590011.05 478017.57 589995.67 478036.57 589979.39 478071.53 589942.92 478104.39 589910.36 478117.05 589901.32 478129.41 589893.48 478141.77 589888.35 478152.63 589885.64 478163.48 589884.44 478230.1 589891.07 478245.77 589892.57 478255.72 589890.77 478264.77 589885.04 478272 589874.79 478276.22 589862.13 478276.82 589846.75 478274.11 589833.49 478267.18 589819.62 478260.24 589812.39 478252.1 589807.26 478240.05 589803.65 478221.96 589802.14 478149.91 589800.93 478131.22 589802.14 478118.86 589804.55 478109.82 589807.56 478043.2 589829.27 478007.02 589837.71 477991.65 589843.14 477958.49 589857.3 477910.56 589878.1 477896.69 589885.94 477830.16 589932.85,g_1033,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1516,478158.12 589839.97 478163.03 589841.28 478167.61 589844.55 478175.78 589850.44 478187.22 589854.36 478191.15 589858.29 478191.15 589863.19 478187.88 589867.11 478179.05 589870.38 478162.37 589872.02 478138.18 589880.19 478124.45 589887.39 478113 589893.93 478102.54 589899.81 478093.06 589903.41 478079.98 589905.04 478071.48 589907.66 478064.61 589913.54 478060.36 589920.41 478054.15 589929.24 478046.3 589934.47 478036.16 589937.09 478030.61 589940.68 478026.68 589946.57 478022.76 589951.47 478016.87 589954.41 478009.35 589956.38 478002.16 589962.26 477996.6 589970.11 477987.77 589974.69 477978.29 589978.28 477968.15 589978.28 477953.44 589980.57 477941.67 589982.21 477932.51 589987.44 477925.65 589996.27 477923.69 590001.17 477924.67 590005.75 477930.22 590010 477931.53 590014.9 477928.59 590016.54 477922.38 590014.9 477919.11 590013.27 477913.55 590008.04 477908.64 590002.81 477903.09 590001.17 477895.24 589998.88 477884.45 589998.23 477878.56 589995.61 477871.04 589986.46 477857.96 589964.88 477851.42 589954.41 477850.77 589949.51 477853.71 589945.59 477862.87 589940.03 477875.95 589928.91 477885.43 589923.03 477894.26 589920.08 477906.68 589916.81 477918.78 589913.87 477939.71 589910.6 477951.48 589906.02 477958.37 589900.56 477960.96 589898.5 477965.21 589894.25 477969.46 589890 477982.21 589879.81 477984.18 589878.23 477990.06 589875.45 477995.95 589872.67 478006.41 589866.79 478015.24 589862.21 478024.07 589858.61 478028.32 589858.45 478032.57 589858.29 478040.41 589858.29 478043.84 589857.96 478047.28 589857.63 478057.74 589853.38 478088.81 589841.94 478095.67 589841.94 478101.56 589844.23 478106.14 589847.82 478113.66 589849.13 478120.85 589849.13 478133.93 589847.82 478144.39 589844.23 478152.57 589840.96 478158.12 589839.97,,,,,,,,,,
2D124632-C274-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,485614.98 574824.24 485617.3 574821.65 485623.55 574816.92 485627.12 574815.05 485629.62 574814.24 485636.31 574808.8 485641.03 574806.12 485637.51 574801.31 485659.87 574788.82 485634.7 574763.95 485618.79 574747.25 485609.69 574760.74 485590.95 574773.33 485581.45 574782.43 485582.52 574789.66 485587.34 574800.24 485582.12 574807.6 485575.7 574814.97 485578.51 574818.71 485586.03 574816.75 485599.55 574809.09 485604.14 574806.03 485607.44 574805.44 485609.67 574806.91 485608.46 574809.72 485605.92 574813.43 485597.51 574822.61 485590.88 574825.93 485586.13 574833.28 485576.22 574841.19 485582.59 574849.53 485614.98 574824.24,g_1070,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15109,,,,,,,,,,,
2D124632-C277-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,485399.97 572128.66 485399.97 572110.07 485414.82 572109.59 485414.82 572097.62 485405.72 572072.23 485411.46 572049.24 485419.6 572026.73 485409.07 572020.5 485388.96 572043.49 485365.5 572074.62 485336.77 572098.57 485326.8 572131.68 485399.97 572128.66,g_1104,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15107,,,,,,,,,,,
2D124632-C297-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,479301.46 570360.15 479312.07 570317.89 479310.27 570296.88 479307.33 570281.51 479295.36 570266.15 479272.31 570253.94 479263.46 570272.16 479258.91 570286.95 479253.26 570297.92 479246.48 570311.04 479239.1 570325.99 479238.52 570341.14 479244.77 570352.15 479264.59 570366.24 479294.68 570386.8 479301.46 570360.15,g_1138,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15112,,,,,,,,,,,
2D124632-C272-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2016-12-07,2012-11-26,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,467718.01 589041.95 467715.94 589041.87 467710.16 589035.88 467709.95 589033.58 467711.94 589020.7 467715.71 589012.95 467713.72 589009.18 467706.29 589011.69 467701.47 589010.23 467697.28 589005.83 467694.77 589001.02 467691.84 588994.11 467690.79 588988.24 467688.49 588985.52 467684.3 588983.85 467673.2 588983.85 467669.85 588981.75 467668.38 588978.82 467668.38 588970.65 467667.34 588965.63 467665.24 588961.02 467661.68 588958.09 467657.29 588956.62 467652.89 588958.3 467648.49 588959.35 467643.05 588957.88 467629.23 588952.02 467621.06 588945.53 467614.36 588943.64 467613.52 588945.53 467611.8 588946.74 467609.71 588946.51 467606.82 588944.69 467600.96 588944.16 467595.31 588943.97 467593.84 588945.53 467594.33 588947.59 467595.93 588948.88 467600.23 588952.02 467601.95 588954.34 467602.64 588956.37 467602.43 588958.51 467602.62 588961.21 467603.26 588963.74 467605.04 588966.88 467607.45 588969.61 467608.81 588971.6 467608.14 588973.9 467605.57 588974.32 467603.68 588972.54 467599.18 588966.57 467596.67 588964.27 467594.78 588963.32 467592.48 588962.49 467579.6 588954.32 467580.44 588961.86 467583.58 588970.02 467589.23 588978.82 467593.63 588982.38 467608.29 588989.5 467613.31 588988.03 467615.83 588985.94 467616.45 588979.66 467617.5 588976.1 467620.22 588974.21 467625.88 588975.05 467635.51 588980.91 467638.23 588984.47 467638.44 588988.87 467636.77 588997.46 467636.98 589000.39 467650.8 589011.69 467655.96 589009.61 467654.56 589008.03 467654.67 589005.83 467655.51 589003.95 467658.12 589002.27 467660.32 589002.38 467663.15 589003.53 467679.17 589013.27 467684.3 589015.57 467694.14 589018.5 467697.18 589018.5 467701.57 589022.58 467695.71 589029.39 467698.43 589037.24 467697.49 589040.17 467697.2 589043.05 467701.05 589044.36 467708.59 589045.62 467714.66 589046.04 467718.01 589041.95,g_1172,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1582,,,,,,,,,,,
2D124632-C286-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,495976.17 570717.49 496003.87 570708.46 496021.33 570698.21 496022.54 570684.96 496013.5 570672.91 495997.85 570662.07 495972.55 570661.46 495961.72 570621.7 495938.23 570628.33 495941.85 570660.86 495928 570669.3 495905.72 570669.3 495905.11 570681.95 495912.34 570681.95 495925.59 570680.14 495943.65 570672.31 495946.06 570682.55 495933.42 570690.98 495934.62 570710.87 495943.65 570724.72 495976.17 570717.49,g_1206,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1542,,,,,,,,,,,
2D124632-C288-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,495449.58 569891.08 495461.03 569884.97 495474.48 569875.41 495499.19 569858.89 495521.69 569845.88 495540.81 569838.2 495552.52 569839.63 495560.14 569823.66 495567.96 569814.17 495580.8 569812.49 495590.85 569806.07 495567.3 569781.69 495555.92 569773.49 495541.6 569780.71 495524.65 569791.73 495507 569804.54 495485.75 569826.9 495466.86 569838.34 495446.95 569847.91 495382.89 569869.89 495384.06 569877.46 495403.8 569880.28 495420.58 569887.44 495435.92 569893.42 495449.58 569891.08,g_1240,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1540,,,,,,,,,,,
2D124632-C28A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,502817.97 567335.66 502831.8 567321.82 502844.57 567293.42 502862.66 567266.09 502881.47 567237.34 502898.14 567226.69 502929.71 567222.08 502961.92 567227.91 502963.89 567215.05 502951.05 567215.98 502912.52 567214.07 502871.21 567215.33 502871.26 567215.79 502870.92 567217.55 502868.64 567219.65 502865.14 567222.1 502856.6 567226.23 502848.89 567228.85 502846.48 567229.02 502845.83 567228.83 502842.69 567231.33 502838 567234.37 502830.44 567236.36 502824.1 567236.91 502816.67 567236.08 502810.61 567234.15 502804 567230.85 502797.95 567226.16 502792.99 567220.65 502789.54 567216.44 502787.99 567215.86 502786.68 567215.33 502785.31 567214.59 502783.78 567213.07 502782.66 567211.59 502781.23 567209.51 502780.37 567207.99 502779.82 567206.58 502779.65 567205.79 502777.29 567203.57 502767.93 567195.58 502773.98 567222.43 502776.1 567258.28 502773.62 567300.52 502793.49 567312.94 502800.58 567322.88 502799.52 567334.95 502804.49 567338.85 502817.97 567335.66,g_1274,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1588,,,,,,,,,,,
2D124632-C28B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,503472.16 567480.21 503469.51 567428.7 503502.44 567415.06 503539.17 567419.61 503558.15 567398.58 503580.15 567409.23 503606.81 567405.71 503606.38 567393.31 503601.75 567364.69 503600.19 567353.37 503595.75 567352.84 503587.31 567352.57 503575.87 567352.57 503561.24 567353.12 503553.74 567353.53 503547.48 567354.21 503540.67 567355.16 503537.67 567355.98 503533.32 567357.61 503526.1 567360.75 503517.18 567365.65 503510.1 567368.92 503502.2 567372.74 503484.38 567382.78 503465.72 567391.99 503436.48 567401.26 503446.72 567486.63 503472.16 567480.21,g_1308,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1590,,,,,,,,,,,
2D124632-C28C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,486443.68 577093.92 486428.92 577075.3 486348.28 577138.01 486367.74 577151.97 486443.68 577093.92,g_1342,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.15111,,,,,,,,,,,
2D124632-C28E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,504554.12 568273.13 504575.35 568258.53 504589.72 568245.94 504588.63 568234.63 504598.91 568208.4 504618.48 568186.82 504620.13 568170 504598.92 568176.18 504573.09 568177.73 504572.42 568172.68 504560.23 568173.95 504552.41 568172.49 504546.77 568172.86 504532.4 568179.59 504520.78 568181.53 504530.79 568243.72 504533.01 568254.04 504544.51 568307.56 504554.12 568273.13,g_1376,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1594,504555.23 568199.93 504553.41 568193.11 504555.9 568189.3 504570.37 568183.7 504578.66 568181.88 504584.44 568190.75 504555.23 568199.93,,,,,,,,,,
2D124632-C290-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,0010_713,0025_734,0050_712_small,0100_712_small,true,inapplicable,true,inapplicable,true,inapplicable,455515.8 585973.2 455510.64 585968.05 455506.98 585963.1 455482.88 585923.47 455472.79 585908.83 455468.92 585938.38 455503.75 585973.68 455519.13 585981.38 455532.37 585983.1 455515.8 585973.2,g_1413,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1552,,,,,,,,,,,
2D124632-C24E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTRK02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2016-12-07,2012-11-26,2016-12-20T00:00:00,2012-11-26,0010_713,0025_713,0050_712,0100_712,true,inapplicable,true,inapplicable,true,inapplicable,481335.19 598724.41 481333.19 598707.78 481330.7 598691.48 481342.25 598670.31 481358.61 598641.92 481370.16 598613.05 481380.26 598598.62 481384.11 598590.92 481394.21 598587.55 481405.28 598590.92 481412.5 598593.32 481421.64 598592.84 481429.82 598587.55 481437.52 598577.45 481445.7 598568.79 481459.17 598561.57 481469.27 598558.2 481482.75 598565.42 481488.52 598580.33 481493.33 598595.25 481498.14 598608.72 481502.96 598614.98 481509.69 598615.94 481517.87 598611.61 481519.8 598603.43 481510.17 598585.63 481502.96 598569.27 481501.51 598555.31 481501.03 598539.92 481499.11 598520.19 481491.89 598505.27 481489.48 598490.84 481489 598475.92 481491.89 598458.12 481496.22 598446.09 481501.99 598436.47 481505.15 598419.74 481498.11 598418.67 481500.07 598413.85 481499.11 598397.98 481494.78 598378.73 481494.29 598360.45 481496.7 598353.23 481501.34 598347.14 481503.78 598341.7 481504.76 598332.92 481505.73 598325.11 481507.2 598317.79 481509.64 598314.38 481514.55 598310.08 481520.61 598310.23 481525.74 598311.45 481529.64 598315.35 481532.08 598319.74 481531.1 598327.79 481531.59 598330.96 481536.47 598335.84 481542.81 598341.45 481546.71 598346.96 481554.44 598355.63 481578.5 598383.54 481584.27 598395.57 481588.12 598406.15 481589.56 598420.59 481586.68 598429.25 481586.5 598436.45 481601.41 598439.96 481618 598442.59 481628.2 598441.31 481629.29 598451.29 481631.42 598451.38 481656.44 598456.68 481663.71 598459.49 481667.23 598456.52 481669.55 598453.16 481667.31 598451.41 481666.24 598449.65 481664.48 598444.98 481663.84 598440.38 481664.34 598437.72 481665.46 598436.11 481666.63 598434.65 481668.38 598432.31 481670.92 598428.71 481671.5 598425.2 481672.86 598423.53 481666.63 598417.23 481680.11 598406.97 481680.35 598349.75 481669.92 598349.25 481656.47 598346.53 481647.52 598342.64 481641.42 598338.24 481634.31 598331.46 481628.72 598323.16 481624.65 598314.02 481620.42 598298.77 481619.23 598287.08 481620.93 598268.96 481623.81 598258.79 481629.1 598255.63 481635.03 598252.25 481643.84 598251.74 481679.79 598252.17 481681.23 598186.11 481666.42 598190.08 481631.77 598201.19 481616.52 598206.11 481601.27 598211.02 481580.1 598217.63 481565.7 598218.81 481554.86 598218.13 481545.2 598213.39 481538.6 598210.17 481532.17 598209.25 481498.11 598207.8 481481.34 598206.11 481461.35 598205.43 481450.1 598214.49 481426.08 598217.71 481410.2 598216.57 481400.68 598215.84 481393.12 598213.16 481387.02 598209.74 481374.83 598205.35 481366.53 598205.35 481351.16 598207.79 481343.36 598210.23 481332.62 598215.6 481331.16 598221.21 481327.99 598225.35 481324.09 598227.3 481319.7 598227.3 481312.87 598228.77 481308.47 598230.23 481305.06 598228.52 481301.64 598226.57 481297.99 598228.04 481289.94 598234.87 481285.54 598238.53 481282.86 598243.65 481280.18 598247.55 481277.25 598251.21 481273.35 598254.87 481270.92 598256.93 481269.51 598259.62 481270.07 598262.72 481272.33 598263.57 481275.15 598262.58 481278.82 598260.04 481281.65 598257.07 481287.44 598253.83 481294.64 598251 481300.14 598249.59 481307.2 598248.6 481312.85 598249.17 481315.39 598252.13 481314.4 598255.8 481308.89 598260.18 481303.81 598265.26 481296.47 598271.05 481288.57 598277.4 481281.79 598282.48 481277.13 598287.43 481268.66 598293.21 481263.58 598296.18 481255.36 598298.24 481246.89 598297.05 481235.54 598298.24 481230.46 598301.8 481223.18 598306.37 481214.2 598308.06 481207.76 598309.08 481203.53 598310.1 481197.77 598314.16 481196.07 598318.06 481194.21 598324.83 481193.87 598329.41 481191.5 598333.64 481187.43 598335.51 481169.56 598338.47 481157.11 598342.11 481153.04 598343.13 481148.98 598346.35 481143.41 598346.71 481139.89 598346.52 481136.96 598342.86 481131.84 598340.66 481127.46 598337.26 481125.5 598330.78 481126.47 598319.2 481126.47 598313.59 481127.29 598302.74 481127.32 598289.11 481129.08 598280.04 481127.32 598268.91 481128.5 598258.08 481133.47 598247.54 481140.5 598237.59 481143.42 598227.93 481142.25 598220.32 481137.57 598211.83 481138.74 598205.1 481144.3 598198.07 481147.59 598190.38 481150.81 598180.14 481152.56 598170.48 481152.94 598160.19 481150.34 598157.13 481146.82 598157.76 481141.67 598159.14 481135.52 598156.8 481132.01 598150.07 481131.42 598143.04 481134.64 598136.31 481144.59 598126.35 481151.47 598125.96 481154.88 598130.03 481155.86 598136.31 481160.84 598140.41 481166.11 598139.82 481171.9 598136.69 481173.72 598132.21 481174.76 598127.07 481176.21 598120.5 481178.55 598109.96 481180.89 598089.18 481180.6 598056.98 481178.53 598048.24 481175.31 598042.09 481169.17 598035.65 481159.75 598033.07 481146.29 598032.19 481126.07 598029.53 481093.07 598022.61 481078.97 598017.82 481072.57 598006.89 481058.17 598009.43 481042.93 598011.63 481029.37 598011.46 481016.16 598010.45 480998.37 598005.87 480981.6 598002.49 480968.22 598002.15 480960.94 598003.33 480952.47 598006.55 480943.83 598011.8 480941.78 598019.3 480941.78 598024.27 480945 598027.2 480957.29 598027.79 480966.66 598028.67 480973.1 598029.25 480978.07 598032.18 480979.24 598038.32 480978.66 598044.76 480976.61 598052.38 480974.27 598059.11 480971.05 598066.72 480968.41 598074.33 480967.54 598082.23 480966.07 598088.38 480965.49 598097.46 480965.49 598103.02 480971.93 598112.09 480973.98 598122.04 480971.05 598127.31 480964.02 598129.95 480954.36 598129.36 480944.7 598127.61 480939.43 598131.7 480939.43 598136.39 480940.6 598142.24 480945 598147.22 480951.14 598151.9 480956.7 598153.37 480964.61 598155.42 480970.76 598158.05 480977.78 598160.68 480981.88 598164.78 480981 598172.1 480978.95 598178.54 480981.59 598184.4 480990.66 598190.25 480996.52 598192.3 481004.13 598194.64 481017.3 598199.03 481027.25 598200.5 481034.28 598198.45 481041.59 598194.64 481047.45 598194.06 481050.96 598197.86 481049.5 598203.42 481045.99 598206.35 481045.99 598213.08 481047.16 598219.52 481046.57 598224.79 481046.28 598230.06 481051.55 598235.04 481055.62 598238.22 481059.14 598242.28 481060.33 598246.45 481059.16 598252.89 481057.99 598260.5 481057.99 598266.65 481062.67 598271.34 481067.94 598271.92 481071.75 598268.41 481077.01 598262.85 481082.58 598258.16 481085.71 598255.2 481090.75 598253.33 481095.98 598256.44 481097.21 598261.68 481097.21 598267.24 481101.9 598273.68 481107.46 598274.26 481113.65 598272.37 481110.5 598297.78 481105.03 598341.85 481088.86 598334.83 481066.57 598326.04 481056.53 598334.56 481074.51 598338.54 481137.5 598361.02 481146.07 598397.19 481170.07 598450.53 481186.66 598486.08 481212.43 598539.38 481226.98 598568.31 481241.69 598597.56 481246.75 598608.09 481300.62 598720.16 481314.16 598724.27 481322 598729 481335.19 598724.41,g_1447,EPSG:2180,2,Krz,PL.PZGIK.BDOT10k.PTRKA.04.1530,,,,,,,,,,,
