OT_ADMS_P/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/idIIP/BT_Identyfikator/wersjaId/__text,OT_ADMS_P/czyObiektBDOO/__text,OT_ADMS_P/x_kod/__text,OT_ADMS_P/x_skrKarto/_xsi:nil,OT_ADMS_P/x_skrKarto/_nilReason,OT_ADMS_P/x_katDoklGeom/__text,OT_ADMS_P/x_doklGeom/_uom,OT_ADMS_P/x_doklGeom/__text,OT_ADMS_P/x_zrodloDanychG/__text,OT_ADMS_P/x_zrodloDanychA/__text,OT_ADMS_P/x_katIstnienia/_xsi:nil,OT_ADMS_P/x_katIstnienia/_nilReason,OT_ADMS_P/x_rodzajReprGeom/__text,OT_ADMS_P/x_uzytkownik/_xlink:href,OT_ADMS_P/x_aktualnoscG/__text,OT_ADMS_P/x_aktualnoscA/__text,OT_ADMS_P/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_ADMS_P/x_dataUtworzenia/__text,OT_ADMS_P/x_kodKarto10k/_xsi:nil,OT_ADMS_P/x_kodKarto10k/_nilReason,OT_ADMS_P/x_kodKarto25k/_xsi:nil,OT_ADMS_P/x_kodKarto25k/_nilReason,OT_ADMS_P/x_kodKarto50k/_xsi:nil,OT_ADMS_P/x_kodKarto50k/_nilReason,OT_ADMS_P/x_kodKarto100k/_xsi:nil,OT_ADMS_P/x_kodKarto100k/_nilReason,OT_ADMS_P/x_kodKarto250k/_xsi:nil,OT_ADMS_P/x_kodKarto250k/_nilReason,OT_ADMS_P/x_kodKarto500k/_xsi:nil,OT_ADMS_P/x_kodKarto500k/_nilReason,OT_ADMS_P/x_kodKarto1000k/_xsi:nil,OT_ADMS_P/x_kodKarto1000k/_nilReason,OT_ADMS_P/nazwa/__text,OT_ADMS_P/geometria/Polygon/exterior/LinearRing/posList/__text,OT_ADMS_P/geometria/Polygon/_gml:id,OT_ADMS_P/geometria/Polygon/_srsName,OT_ADMS_P/geometria/Polygon/_srsDimension,OT_ADMS_P/idPRNG/__text,OT_ADMS_P/idTerytGmi/__text,OT_ADMS_P/idTerytMiejsc/__text,OT_ADMS_P/liczbaMieszkancow/__text,OT_ADMS_P/rodzaj/__text,OT_ADMS_P/siedzibaUrzeduGminy/__text,OT_ADMS_P/adja_a3/_xlink:href,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_P/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_P/geometria2/Point/pos/__text,OT_ADMS_P/geometria2/Point/_gml:id,OT_ADMS_P/geometria2/Point/_srsName,OT_ADMS_P/geometria2/Point/_srsDimension,OT_ADMS_P/_gml:id,OT_ADMS_P/x_informDodatkowa/__text
2D124630-95BA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Sławkowo,478382.24 585765.46 478387.24 585760.46 478382.24 585755.46 478382.24 585765.46,g_7,EPSG:2180,2,124441,0415022,0842199,211,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842199,PL.ZIPIN.1865,124441,PL.PZGIK.204,478384.11 585760.39,p_7,EPSG:2180,2,OT_ADMS_P.152,
2D124630-95BB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Skrzypkowo,496123.93 568347.68 496128.93 568342.68 496123.93 568337.68 496123.93 568347.68,g_54,EPSG:2180,2,124238,0415072,0847660,299,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847660,PL.ZIPIN.EMUiA,124238,PL.PZGIK.204,496125.88 568342.54,p_54,EPSG:2180,2,OT_ADMS_P.150,
2D124630-95BC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Nowa Wieś,483559.97 572367.4 483564.97 572362.4 483559.97 572357.4 483559.97 572367.4,g_101,EPSG:2180,2,88235,0415042,0846412,363,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,0846412,PL.ZIPIN.1511,88235,PL.PZGIK.204,483561.92 572362.26,p_101,EPSG:2180,2,OT_ADMS_P.257,
2D124630-95BD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Łążyn,460919.6 584220.26 460924.6 584215.26 460919.6 584210.26 460919.6 584220.26,g_148,EPSG:2180,2,72464,0415092,0851011,700,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851011,PL.ZIPIN.EMUiA,72464,PL.PZGIK.204,460921.55 584215.12,p_148,EPSG:2180,2,OT_ADMS_P.88,
2D124630-95BE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Pustynia,486225.83 572651.63 486230.83 572646.63 486225.83 572641.63 486225.83 572651.63,g_195,EPSG:2180,2,187562,0415072,0847357,430,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847357,PL.ZIPIN.EMUiA,187562,PL.PZGIK.204,486227.78 572646.49,p_195,EPSG:2180,2,OT_ADMS_P.41,
2D124630-95BF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Plebanka,490998.57 571422.49 491003.57 571417.49 490998.57 571412.49 490998.57 571422.49,g_242,EPSG:2180,2,187561,0415072,0847386,12,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847386,PL.ZIPIN.EMUiA,187561,PL.PZGIK.204,491000.52 571417.35,p_242,EPSG:2180,2,OT_ADMS_P.40,
2D124630-95C0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kuźniki,493029.89 572007.3 493034.89 572002.3 493029.89 571997.3 493029.89 572007.3,g_289,EPSG:2180,2,65980,0415072,0847475,104,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847475,PL.ZIPIN.EMUiA,65980,PL.PZGIK.204,493031.54 572002.3,p_289,EPSG:2180,2,OT_ADMS_P.63,
2D124630-95C1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Turzno,482322.14 582292.48 482327.14 582287.48 482322.14 582282.48 482322.14 582292.48,g_336,EPSG:2180,2,141825,0415062,0847015,1044,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,0847015,PL.ZIPIN.455,141825,PL.PZGIK.204,482324.09 582287.34,p_336,EPSG:2180,2,OT_ADMS_P.223,
2D124630-95C2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kąkol,462756.25 569762.42 462761.25 569757.42 462756.25 569752.42 462756.25 569762.42,g_383,EPSG:2180,2,51739,0415082,0850514,136,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.152,0850514,PL.ZIPIN.1866,51739,PL.PZGIK.204,462758.2 569757.28,p_383,EPSG:2180,2,OT_ADMS_P.56,
2D124630-95C3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wilcza Kępa,480822 565469.43 480827 565464.43 480822 565459.43 480822 565469.43,g_430,EPSG:2180,2,173986,0415042,0846263,1,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.1510,0846263,PL.ZIPIN.1511,173986,PL.PZGIK.204,480823.97 565464.63,p_430,EPSG:2180,2,OT_ADMS_P.128,Część wsi niezamieszkała
2D124630-95C4-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Toporzysko,452622.49 581808.37 452627.49 581803.37 452622.49 581798.37 452622.49 581808.37,g_478,EPSG:2180,2,140096,0415092,0851169,675,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851169,PL.ZIPIN.EMUiA,140096,PL.PZGIK.204,452624.44 581803.23,p_478,EPSG:2180,2,OT_ADMS_P.222,
2D124630-95C5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Witkowo,478917.67 593558.19 478922.67 593553.19 478917.67 593548.19 478917.67 593558.19,g_525,EPSG:2180,2,148819,0415022,0842236,100,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842236,PL.ZIPIN.1865,148819,PL.PZGIK.204,478919.62 593553.05,p_525,EPSG:2180,2,OT_ADMS_P.231,
2D124630-95C6-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zębowo,495018.21 571487.98 495023.21 571482.98 495018.21 571477.98 495018.21 571487.98,g_572,EPSG:2180,2,160941,0415072,0847788,641,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847788,PL.ZIPIN.EMUiA,160941,PL.PZGIK.204,495020.16 571482.84,p_572,EPSG:2180,2,OT_ADMS_P.112,
2D124630-95C7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kostkowo,494980.44 566129.45 494985.44 566124.45 494980.44 566119.45 494980.44 566129.45,g_619,EPSG:2180,2,59086,0415032,0861558,52,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861558,PL.ZIPIN.EMUiA,59086,PL.PZGIK.204,494982 566124.54,p_619,EPSG:2180,2,OT_ADMS_P.23,
2D124630-95C8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Folząg,479218.1 584194.09 479223.1 584189.09 479218.1 584184.09 479218.1 584194.09,g_666,EPSG:2180,2,30441,0415062,1062411,40,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,1062411,PL.ZIPIN.455,30441,PL.PZGIK.204,479220.05 584188.95,p_666,EPSG:2180,2,OT_ADMS_P.54,
2D124630-95C9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wybcz,463211.34 591027.18 463216.34 591022.18 463211.34 591017.18 463211.34 591027.18,g_713,EPSG:2180,2,152090,0415052,0846808,452,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,0846808,PL.ZIPIN.EMUiA,152090,PL.PZGIK.204,463213.29 591022.04,p_713,EPSG:2180,2,OT_ADMS_P.235,
2D124630-95CA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Pigża,468232.73 583553.95 468237.73 583548.95 468232.73 583543.95 468232.73 583553.95,g_760,EPSG:2180,2,101027,0415052,0846760,1080,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,0846760,PL.ZIPIN.EMUiA,101027,PL.PZGIK.204,468234.68 583548.81,p_760,EPSG:2180,2,OT_ADMS_P.96,
2D124630-95CB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Łysomice,474624.21 580202.48 474629.21 580197.48 474624.21 580192.48 474624.21 580202.48,g_807,EPSG:2180,2,74874,0415062,0846926,1901,Ws,true,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,0846926,PL.ZIPIN.455,74874,PL.PZGIK.204,474626.16 580197.34,p_807,EPSG:2180,2,OT_ADMS_P.94,
2D124630-95CC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zimny Zdrój,493668.15 563173.61 493673.15 563168.61 493668.15 563163.61 493668.15 563173.61,g_854,EPSG:2180,2,161793,0415032,0861950,124,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.158,0861950,PL.ZIPIN.EMUiA,161793,PL.PZGIK.204,493670.1 563168.47,p_854,EPSG:2180,2,OT_ADMS_P.117,
2D124630-95CD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS05,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Zawiszówka,469752.12 587545.24 469757.12 587540.24 469752.12 587535.24 469752.12 587545.24,g_901,EPSG:2180,2,191102,0415052,1031497,20,Kl,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.157,1031497,PL.ZIPIN.EMUiA,191102,PL.PZGIK.204,469754.07 587540.1,p_901,EPSG:2180,2,OT_ADMS_P.241,
2D124630-95CE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Bielczyny,471876.57 593785.01 471881.57 593780.01 471876.57 593775.01 471876.57 593785.01,g_948,EPSG:2180,2,5464,0415022,0841745,344,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0841745,PL.ZIPIN.1865,5464,PL.PZGIK.204,471878.52 593779.87,p_948,EPSG:2180,2,OT_ADMS_P.194,
2D124630-95CF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Stajenczynki,490282.66 560853.24 490287.66 560848.24 490282.66 560843.24 490282.66 560853.24,g_995,EPSG:2180,2,127752,0415072,0847707,242,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847707,PL.ZIPIN.EMUiA,127752,PL.PZGIK.204,490284.69 560848.55,p_995,EPSG:2180,2,OT_ADMS_P.158,
2D124630-95D0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS04,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Wylwaga,487472.88 572612.42 487477.88 572607.42 487472.88 572602.42 487472.88 572612.42,g_1042,EPSG:2180,2,187566,0415072,1031646,125,CWs,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,1031646,PL.ZIPIN.EMUiA,187566,PL.PZGIK.204,487474.83 572607.28,p_1042,EPSG:2180,2,OT_ADMS_P.238,
2D124630-95D1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Obrowo,491866.42 567372.01 491871.42 567367.01 491866.42 567362.01 491866.42 567372.01,g_1089,EPSG:2180,2,90899,0415072,0847558,1576,Ws,true,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847558,PL.ZIPIN.EMUiA,90899,PL.PZGIK.204,491868.37 567366.87,p_1089,EPSG:2180,2,OT_ADMS_P.263,
2D124630-95D2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2016-11-18,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Dzikowo,484855.07 563603.74 484860.07 563598.74 484855.07 563593.74 484855.07 563603.74,g_1136,EPSG:2180,2,29147,0415072,0847400,367,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847400,PL.ZIPIN.EMUiA,29147,PL.PZGIK.204,484857.02 563598.6,p_1136,EPSG:2180,2,OT_ADMS_P.52,
2D124630-95D3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Nawra,466641.79 591928.69 466646.79 591923.69 466641.79 591918.69 466641.79 591928.69,g_1183,EPSG:2180,2,86185,0415022,0842093,492,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842093,PL.ZIPIN.1865,86185,PL.PZGIK.204,466643.74 591923.55,p_1183,EPSG:2180,2,OT_ADMS_P.255,
2D124630-9574-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Skłudzewo,455051.23 585011.68 455056.23 585006.68 455051.23 585001.68 455051.23 585011.68,g_1230,EPSG:2180,2,123604,0415092,0851117,268,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.156,0851117,PL.ZIPIN.EMUiA,123604,PL.PZGIK.204,455053.18 585006.54,p_1230,EPSG:2180,2,OT_ADMS_P.149,
2D124630-9575-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Różankowo,469153.93 579671.64 469158.93 579666.64 469153.93 579661.64 469153.93 579671.64,g_1277,EPSG:2180,2,117502,0415062,0846978,271,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.159,0846978,PL.ZIPIN.455,117502,PL.PZGIK.204,469155.88 579666.5,p_1277,EPSG:2180,2,OT_ADMS_P.138,
2D124630-9576-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS03,true,inapplicable,Dok,m,1,EGiB,EGiB,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Świętosław,482945.66 595858.59 482950.66 595853.59 482945.66 595848.59 482945.66 595858.59,g_1324,EPSG:2180,2,138315,0415022,0842220,131,Ws,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.154,0842220,PL.ZIPIN.1865,138315,PL.PZGIK.204,482947.61 595853.45,p_1324,EPSG:2180,2,OT_ADMS_P.221,
2D124630-9577-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,ADMS10,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,PU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2016-11-18,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Opalenica,484777.05 570108.32 484782.05 570103.32 484777.05 570098.32 484777.05 570108.32,g_1371,EPSG:2180,2,93201,0415072,0847535,5,Prz,false,PL.PZGiK.994.0415__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.155,0847535,PL.ZIPIN.EMUiA,93201,PL.PZGIK.204,484779.03 570103.51,p_1371,EPSG:2180,2,OT_ADMS_P.212,
