OT_PTNZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTNZ_A/czyObiektBDOO/__text,OT_PTNZ_A/x_kod/__text,OT_PTNZ_A/x_skrKarto/_xsi:nil,OT_PTNZ_A/x_skrKarto/_nilReason,OT_PTNZ_A/x_katDoklGeom/__text,OT_PTNZ_A/x_doklGeom/_uom,OT_PTNZ_A/x_doklGeom/__text,OT_PTNZ_A/x_zrodloDanychG/__text,OT_PTNZ_A/x_zrodloDanychA/__text,OT_PTNZ_A/x_katIstnienia/_xsi:nil,OT_PTNZ_A/x_katIstnienia/_nilReason,OT_PTNZ_A/x_rodzajReprGeom/__text,OT_PTNZ_A/x_uzytkownik/_xlink:href,OT_PTNZ_A/x_aktualnoscG/__text,OT_PTNZ_A/x_aktualnoscA/__text,OT_PTNZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTNZ_A/x_dataUtworzenia/__text,OT_PTNZ_A/x_kodKarto10k/_xsi:nil,OT_PTNZ_A/x_kodKarto10k/_nilReason,OT_PTNZ_A/x_kodKarto25k/_xsi:nil,OT_PTNZ_A/x_kodKarto25k/_nilReason,OT_PTNZ_A/x_kodKarto50k/_xsi:nil,OT_PTNZ_A/x_kodKarto50k/_nilReason,OT_PTNZ_A/x_kodKarto100k/_xsi:nil,OT_PTNZ_A/x_kodKarto100k/_nilReason,OT_PTNZ_A/x_kodKarto250k/_xsi:nil,OT_PTNZ_A/x_kodKarto250k/_nilReason,OT_PTNZ_A/x_kodKarto500k/_xsi:nil,OT_PTNZ_A/x_kodKarto500k/_nilReason,OT_PTNZ_A/x_kodKarto1000k/_xsi:nil,OT_PTNZ_A/x_kodKarto1000k/_nilReason,OT_PTNZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/_gml:id,OT_PTNZ_A/geometria/Polygon/_srsName,OT_PTNZ_A/geometria/Polygon/_srsDimension,OT_PTNZ_A/rodzaj/__text,OT_PTNZ_A/_gml:id,OT_PTNZ_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTNZ_A/x_informDodatkowa/__text,OT_PTNZ_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/interior/3/LinearRing/posList/__text
2D124632-C071-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472926.06 591087.87 472966.76 591044.63 472962.16 591040.59 472950.38 591046.41 472918.81 591062.01 472869.55 591087.84 472903.09 591113.58 472926.06 591087.87,g_1610,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1516,,,,,
2D124632-C072-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472985.03 591135.72 472993.13 591131.8 472999.63 591125.57 473017.96 591108.55 473017.96 591102.17 472989.56 591074.47 472980.23 591064.92 472960.3 591084.55 472953.8 591090.79 472949.53 591098.74 472947.97 591107.56 472949.16 591116.5 472953.11 591124.6 472959.32 591131.11 472967.27 591135.34 472976.09 591136.94 472985.03 591135.72,g_1644,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1517,,,,,
2D124632-C073-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472858.46 591314.37 472863.68 591308.71 472958.24 591219.45 472986.91 591188.25 472992.79 591181.54 472996.2 591177.66 472978.58 591164.95 472971.61 591171.51 472958.05 591184.31 472875.82 591261.72 472880.06 591267.04 472869.2 591278.35 472863.05 591285.56 472860.86 591288.45 472856.6 591294.75 472850.47 591304.12 472831.94 591332.14 472836.58 591336.74 472858.46 591314.37,g_1678,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1518,,,,,
2D124632-C0A4-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,488041.93 572474.37 488050.4 572469.05 488058.34 572464.06 488003.16 572384.58 487992.68 572391.77 487956.73 572416.43 487988.95 572466.7 488012.79 572451.32 488030.8 572481.36 488041.93 572474.37,g_1712,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1560,,,,,
2D124632-C0A5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477102.73 579276.52 477098.25 579273.59 477102.23 579267.44 477106.72 579270.35 477118.38 579250.55 477164.26 579268.39 477184.16 579214.65 477175.08 579208.04 477178.06 579201.27 477153.38 579197.55 477143.8 579211.28 477122.48 579198.9 477079.23 579265 477102.44 579277.16 477102.73 579276.52,g_1746,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15104,,,,,
2D124632-C0A7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474685.29 583436.59 474683.65 583397.59 474682.28 583361.7 474663.11 583362.48 474664.21 583398.43 474658.87 583398.63 474660.5 583437.63 474685.29 583436.59,g_1780,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15106,,,,,
2D124632-C0A8-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475416.06 582967.23 475434.38 582966.12 475435.58 582966.05 475437.52 582964.85 475438.71 582961.57 475439.01 582956.5 475437.82 582941.9 475437.41 582937.15 475417.86 582938.43 475412.99 582886.54 475401.22 582888.6 475390.34 582889.78 475377.69 582890.07 475367.52 582889.85 475367.28 582897.54 475367.56 582901.64 475368.65 582907.1 475371.93 582920.5 475374.66 582936.07 475376.3 582945.37 475376.57 582950.01 475375.75 582954.39 475373.29 582958.49 475370.02 582962.59 475365 582972.52 475416.06 582967.23,g_1814,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15107,,,,,
2D124632-C0A9-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479200.82 581683.06 479215.67 581615.26 479174.03 581599.77 479167.21 581597.23 479155.85 581593.01 479146.68 581614.96 479134.62 581637.34 479130.35 581646.19 479126.82 581653.5 479136 581664.08 479141.06 581658.26 479154.26 581643.1 479192.49 581654.03 479190.4 581667.76 479188.03 581680.96 479187.04 581686.5 479199.61 581688.56 479200.82 581683.06,g_1848,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15108,,,,,
2D124632-C0AA-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479279.88 581665.86 479283.71 581654.44 479288.16 581639.31 479284.26 581618.13 479288.59 581608.59 479279.41 581593.4 479273.65 581608.17 479248.14 581673.53 479253.81 581675.42 479256.71 581676.38 479279.88 581665.86,g_1882,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15109,,,,,
2D124632-C0AB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482567.12 585578.31 482556.16 585501.71 482557.31 585494.39 482549.16 585433.93 482405.11 585477.74 482434.31 585616.01 482567.12 585578.31,g_1916,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15110,,Składowisko ziemi na okres budowy A1,,,
2D124632-C0AC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,473900.11 582332.35 473920.94 582330.62 473919 582316.77 473898.36 582318.98 473897.44 582311.63 473909.96 582310.15 473907.92 582296.56 473895.71 582297.84 473895.56 582297.86 473873.87 582300.46 473873.43 582297.43 473865.16 582298.61 473869.96 582335.17 473900.11 582332.35,g_1951,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15111,,,,,
2D124632-C0AD-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475531.36 582769.41 475601.31 582761.32 475599.57 582746.48 475597.87 582732.06 475596.15 582717.36 475594.45 582702.93 475592.65 582687.57 475494.64 582699.45 475496.29 582714.28 475497.96 582729.26 475499.54 582743.42 475501.21 582758.4 475502.81 582772.71 475531.36 582769.41,g_1985,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15112,,,,,
2D124632-C0AE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474584.55 581006.69 474578.01 580983.29 474619.59 580965.43 474615.06 580926.89 474576.08 580943.87 474570.56 580946.27 474564.99 580948.7 474558.8 580951.39 474539.68 580959.72 474540.7 580969.45 474541.67 580978.71 474542.62 580987.71 474543.49 580996 474544.51 581005.79 474545.43 581014.49 474546.32 581023.02 474584.55 581006.69,g_2019,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15113,,Skład materiałów sypkich,,,
2D124632-C0AF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482854.52 586992.53 482861.26 586950.33 482855.64 586913.07 482819.96 586920.48 482821.64 586933 482830.41 586998.12 482854.52 586992.53,g_2054,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.15114,,,,,
2D124632-C080-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479275.86 588764.77 479283.2 588759.67 479287.9 588756.2 479298.09 588750.9 479309.92 588737.44 479313.8 588720.51 479314.71 588715.18 479298.09 588715.82 479286.26 588720.1 479267.09 588727.24 479253.43 588740.5 479236.91 588761.71 479235.69 588763.35 479247.11 588765.99 479262.2 588765.58 479269.34 588766.6 479275.86 588764.77,g_2088,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1531,,,,,
2D124632-C081-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482022.55 589293.64 482013.24 589272.98 482014.13 589272.47 482006.71 589253.96 482013.28 589251.18 482005.18 589232 481948.37 589266.42 481976.57 589292.98 481998.77 589281.32 482009.46 589300.57 482022.55 589293.64,g_2122,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1532,,,,,
2D124632-C082-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482056.62 589292.46 482045.12 589263.96 482050.29 589263.61 482056.5 589262.06 482064.42 589258.79 482073.37 589254.69 482085.1 589278.94 482098.27 589272.54 482083.91 589249.06 482070.32 589224.34 482032.32 589242.69 482040.2 589264.15 482027.72 589264.65 482022.41 589267.7 482039.23 589300.72 482056.62 589292.46,g_2156,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1533,,,,,
2D124632-C083-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474961.61 591403.94 474988.51 591386.41 475018.54 591366.34 475012.6 591357.39 474982.57 591377.46 474955.9 591395.35 474926.12 591414.74 474931.83 591423.33 474961.61 591403.94,g_2190,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1534,,,,,
2D124632-C084-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474624.51 591650.1 474639.7 591640.49 474660.78 591627.15 474644.39 591599.88 474640.49 591602.78 474594.42 591636.98 474600.39 591645.03 474609.32 591659.71 474624.51 591650.1,g_2224,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1535,,,,,
2D124632-C085-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478397.64 590243.18 478363.21 590191.23 478356.19 590196.16 478347.96 590201.72 478327.81 590215.32 478321.92 590219.78 478366.4 590262.18 478397.64 590243.18,g_2258,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1536,,,,,
2D124632-C086-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480115.02 593694.5 480114.27 593666.05 480062.59 593667.41 480051.32 593667.73 480052.13 593696.28 480115.02 593694.5,g_2292,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1537,,,,,
2D124632-C087-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,481900.83 590997.68 481902.35 590984.35 481916.83 590877.69 481901.59 590874.26 481887.49 590872.74 481873.02 590979.4 481871.88 590994.26 481857.4 591100.92 481871.88 591102.06 481886.35 591104.34 481900.83 590997.68,g_2326,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1538,,,,,
2D124632-C088-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,481824.63 593562.97 481826.78 593557.02 481827.09 593532.39 481828.64 593518.73 481837.38 593502.65 481836.41 593484.31 481834.73 593472.5 481776.26 593470.54 481762.45 593465.52 481736.53 593536.85 481722.48 593578.4 481751.86 593588.88 481807.5 593610.26 481824.63 593562.97,g_2360,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1539,,,,,
2D124632-C089-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,482217.9 594060.15 482215.51 594046.83 482238.61 594039.15 482226.42 593960.49 482220.05 593953.53 482175.46 593981.05 482190.92 594065.96 482217.9 594060.15,g_2394,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1540,,,,,
2D124632-C08A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480468.12 596144.58 480628.5 596104.44 480646.62 596031.26 480627.68 596035.23 480618.32 596034.85 480609.33 596030.36 480599.97 596025.49 480592.11 596025.49 480576.71 596031.94 480580.82 596041.65 480590.16 596044.64 480587.88 596057.92 480567.67 596061.41 480563.07 596062.2 480555.04 596064.25 480536.18 596067.62 480527.21 596068.74 480525.34 596068.92 480521.23 596069.11 480517.5 596067.99 480516.19 596066.49 480515.42 596063.98 480516.23 596061.97 480518.75 596059.25 480522.16 596058.05 480526.75 596057 480531.91 596055.76 480538.03 596054.51 480543.65 596053.52 480541.97 596031.8 480532.45 596029.4 480526.84 596029.88 480450.65 596037.89 480455.11 596065.54 480488.57 596080.38 480480.58 596115.98 480463.28 596124.63 480465.84 596145.15 480468.12 596144.58,g_2428,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1541,,,,,
2D124632-C0B0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,492861.09 567104.82 492875.16 567102.15 492934.98 567089.59 492910.1 567055.56 492854.99 567065.92 492855.7 567095.51 492856.85 567105.39 492861.09 567104.82,g_2462,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1561,,,,,
2D124632-C0B1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,491570.34 568008.68 491581 568000.97 491526.29 567931.82 491506.75 567969.17 491511.79 567973.62 491516.41 567978.92 491550.46 568023.54 491570.34 568008.68,g_2496,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1562,,Skład opału,,,
2D124632-C0B2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,495940.41 568345.72 495965.66 568286 495944.98 568275.36 495932.02 568303.18 495907.8 568355.2 495884.94 568346.09 495876.56 568365.42 495923.86 568384.87 495940.41 568345.72,g_2531,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.1563,,,,,
2D124632-C0B3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,489441.22 574854.47 489442.05 574854.22 489447.26 574818.81 489492.53 574801.96 489486.75 574783.4 489479.27 574781.22 489474.41 574771.63 489455.99 574779.94 489417.5 574797.23 489405.28 574802.36 489417.18 574829.54 489403.37 574839.16 489422.08 574860.1 489441.22 574854.47,g_2565,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1564,,,,,
2D124632-C0B7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,461124.84 584543.02 461155.73 584533.49 461155.13 584530.07 461147.17 584484.5 461142.12 584466.84 461090.87 584483.24 461096.33 584502.58 461086.67 584505.1 461094.23 584528.64 461078.69 584533.68 461066.93 584510.56 461056.84 584513.08 461044.24 584479.03 461031.96 584481.19 461055.41 584535.37 461067.21 584560.81 461124.84 584543.02,g_2599,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1568,,,,,
2D124632-C0BB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,463241.12 573849.23 463249.27 573847.01 463246 573821.51 463241.34 573785.1 463236.19 573786.55 463215.5 573792.37 463188.82 573799.89 463201.06 573817.8 463194.42 573834.95 463200.96 573860.2 463241.12 573849.23,g_2633,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.1572,,,,,
2D124632-C0BC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTNZ02,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475291.7 581691.41 475318.84 581689.6 475331.14 581684.18 475337.65 581673.69 475341.99 581659.58 475347.41 581646.55 475356.1 581636.43 475364.42 581613.27 475371.29 581585.42 475376.35 581563.35 475376.35 581562.63 475375.63 581541.65 475374.74 581539.81 475364.78 581519.22 475349.95 581494.26 475317.34 581514.3 475212.84 581578.54 475266.38 581690.69 475273.62 581695.39 475291.7 581691.41,g_2667,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.15116,,,,,
