OT_PTPL_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTPL_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTPL_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTPL_A/czyObiektBDOO/__text,OT_PTPL_A/x_kod/__text,OT_PTPL_A/x_skrKarto/_xsi:nil,OT_PTPL_A/x_skrKarto/_nilReason,OT_PTPL_A/x_katDoklGeom/__text,OT_PTPL_A/x_doklGeom/_uom,OT_PTPL_A/x_doklGeom/__text,OT_PTPL_A/x_zrodloDanychG/__text,OT_PTPL_A/x_zrodloDanychA/__text,OT_PTPL_A/x_katIstnienia/_xsi:nil,OT_PTPL_A/x_katIstnienia/_nilReason,OT_PTPL_A/x_rodzajReprGeom/__text,OT_PTPL_A/x_uzytkownik/_xlink:href,OT_PTPL_A/x_aktualnoscG/__text,OT_PTPL_A/x_aktualnoscA/__text,OT_PTPL_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTPL_A/x_dataUtworzenia/__text,OT_PTPL_A/x_kodKarto10k/_xsi:nil,OT_PTPL_A/x_kodKarto10k/_nilReason,OT_PTPL_A/x_kodKarto25k/_xsi:nil,OT_PTPL_A/x_kodKarto25k/_nilReason,OT_PTPL_A/x_kodKarto50k/_xsi:nil,OT_PTPL_A/x_kodKarto50k/_nilReason,OT_PTPL_A/x_kodKarto100k/_xsi:nil,OT_PTPL_A/x_kodKarto100k/_nilReason,OT_PTPL_A/x_kodKarto250k/_xsi:nil,OT_PTPL_A/x_kodKarto250k/_nilReason,OT_PTPL_A/x_kodKarto500k/_xsi:nil,OT_PTPL_A/x_kodKarto500k/_nilReason,OT_PTPL_A/x_kodKarto1000k/_xsi:nil,OT_PTPL_A/x_kodKarto1000k/_nilReason,OT_PTPL_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/_gml:id,OT_PTPL_A/geometria/Polygon/_srsName,OT_PTPL_A/geometria/Polygon/_srsDimension,OT_PTPL_A/materialNawierzchni/__text,OT_PTPL_A/_gml:id,OT_PTPL_A/x_informDodatkowa/__text,OT_PTPL_A/x_kodKarto10k/__text,OT_PTPL_A/materialNawierzchni/_xsi:nil,OT_PTPL_A/materialNawierzchni/_nilReason,OT_PTPL_A/x_kodKarto25k/__text,OT_PTPL_A/x_kodKarto50k/__text,OT_PTPL_A/x_kodKarto100k/__text,OT_PTPL_A/x_uwagi/__text,OT_PTPL_A/geometria/Polygon/interior/LinearRing/posList/__text
2D124632-C1EC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,485018.06 580810.04 485021.1 580808.18 485024.32 580806.49 485027.02 580804.46 485029.05 580802.77 485032.03 580799.69 485034 580796.78 485036.4 580794.04 485039.23 580792.84 485042.41 580793.35 485043.66 580795.59 485045.05 580792.37 485046.43 580789.16 485047.24 580787.25 485055.17 580773.06 485035.42 580759.3 485046.92 580751.63 485059.84 580745.91 485047.98 580721.86 485027.83 580733.6 485005.53 580688.78 485025.89 580677.07 485017.09 580659.23 484956.46 580690.84 484962.88 580706.3 484966.32 580704.14 484969.59 580702.91 484973.96 580702.22 484977.56 580702.3 484980.42 580703.11 484982.87 580704.54 484984.21 580707.04 484998.37 580732.73 484997.61 580736.81 485004.51 580751.12 484994.67 580759.64 485008.81 580786.08 485020.89 580785.28 485021.3 580789.98 485020.68 580793.66 485019.46 580797.13 485017.62 580800.61 485014.76 580803.47 485010.41 580806.08 485014.13 580814.29 485018.06 580810.04,g_5012,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15272,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C1ED-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473203.24 590875.23 473206.73 590872.57 473233.78 590856.43 473238.57 590853.38 473240.9 590851.59 473237.25 590849.86 473199.04 590832.37 473198.78 590837.05 473197.73 590839.8 473189.58 590858.82 473188.82 590861.79 473189.37 590864.14 473191.18 590867.39 473194.25 590871.19 473200.6 590877.94 473203.24 590875.23,g_5046,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.1541,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C1EE-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,484628.49 573294.38 484617.31 573266.84 484641.88 573258.59 484625.25 573201.49 484623.17 573194.32 484620.96 573187.27 484570.32 573204.02 484584.5 573253.92 484599.68 573307.19 484628.49 573294.38,g_5080,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.15300,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C1EF-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474489.13 582357.86 474481.63 582297.36 474558.11 582288.09 474556.12 582273.16 474593.05 582269.39 474590.26 582247.99 474458.61 582263.25 474472.96 582360.7 474489.13 582357.86,g_5114,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.15226,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C12A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474207.43 591811.88 474207.89 591809.71 474210.18 591798.69 474211.12 591794.2 474221.24 591795.77 474225.17 591796.09 474227.5 591795.67 474229.2 591794.61 474230.57 591793.02 474229.94 591801.49 474229.3 591807.96 474237.37 591808.51 474239.64 591786.05 474240.32 591773.41 474247.26 591773.79 474247.88 591764.78 474248.59 591754.55 474234.07 591753.07 474226.58 591755.83 474219.63 591753.89 474218.91 591757.32 474188.4 591757.28 474188.82 591748.8 474179.28 591749.22 474178.97 591741.73 474162.12 591743.08 474163.18 591758.76 474161.81 591766.84 474171.56 591769 474171.27 591770.28 474171.09 591771.13 474173.38 591771.64 474172.17 591776.89 474169.93 591776.39 474167.43 591787.74 474165.63 591795.86 474164.02 591803.69 474207.03 591813.74 474207.43 591811.88,g_5148,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15314,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C12C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,501319.06 568754.77 501295.53 568734.5 501256.78 568778.8 501279.67 568798.98 501319.06 568754.77,g_5182,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.15190,Poliuretan,0010_140,true,template,,,,,
2D124632-C12D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,484590.87 573144.96 484591.1 573147.77 484591.63 573150.69 484608.92 573145.64 484624.52 573141.22 484618.5 573120.08 484615.29 573120.93 484605.32 573124.07 484585.24 573130.41 484578.91 573108.82 484552.4 573117.74 484561.55 573152.93 484590.87 573144.96,g_5217,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15263,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C12E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,480575.84 594038.6 480600.11 594040.85 480602.22 594024.63 480531.28 594019.14 480529.36 594039.43 480574.91 594044.48 480575.84 594038.6,g_5251,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.1582,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C12F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,475325.88 593245.37 475279.14 593207.96 475279.81 593215.93 475280.03 593218.53 475281.09 593228.55 475282.84 593245.26 475269.5 593246.66 475270 593251.47 475270.51 593255.88 475303.76 593276.46 475325.88 593245.37,g_5285,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.1579,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C131-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,481778.4 569298.94 481819.64 569278.61 481826.31 569275.38 481810.84 569252.33 481761.08 569283.67 481766.89 569291.57 481770.78 569302.7 481778.4 569298.94,g_5319,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15243,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C132-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474611.4 580573.63 474618.88 580572.68 474627.02 580571.65 474638.46 580570.2 474635.32 580540.69 474632.76 580516.56 474629.36 580516.92 474595.41 580520.65 474602.28 580574.76 474611.4 580573.63,g_5353,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15202,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C18D-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473063.89 591387.9 473094.14 591358.42 473101.67 591351.02 473083.64 591332.66 473080.72 591329.58 473074.53 591335.58 473076.52 591339.54 473077.92 591346.14 473077.41 591349.63 473075.38 591352.55 473057.69 591367.2 473054.94 591368.58 473050.41 591372.98 473021.17 591401.38 473029.24 591411.46 473033.63 591417.38 473063.89 591387.9,g_5387,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.1557,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C18E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,475294.34 568586.6 475334.88 568583.22 475336.29 568629.31 475369.71 568593.98 475368.78 568580.86 475368.78 568567.98 475365.47 568540.87 475388.82 568532.41 475405.13 568503.71 475405.48 568484.12 475413.94 568444.48 475355.82 568446.2 475352.49 568418.8 475344.71 568414.35 475412.34 568410.51 475410.95 568381.15 475377.7 568363.25 475292.74 568369.8 475277.58 568370.97 475275.54 568393.02 475322.89 568389.46 475325.06 568415.58 475255.86 568419.91 475246.92 568420.51 475251.32 568492.57 475254.27 568531.68 475327.51 568527.31 475328.85 568550.91 475306.28 568553.02 475256.11 568555.98 475258.28 568595.51 475296.67 568632.69 475294.34 568586.6,g_5421,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.1528,,0010_140,,,0025_140,0050_140,0100_140,,475282.19 568490.83 475281.62 568456.77 475330.76 568454 475334.02 568487.92 475282.19 568490.83
2D124632-C18F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,501405.89 568004.74 501346.96 567959.97 501316.72 567999.32 501375.91 568043.84 501405.89 568004.74,g_5458,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15187,Trylinka,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C190-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473119.66 591130.22 473129.36 591124.51 473137.73 591119 473145.91 591112.91 473185.55 591081.44 473182.17 591078.07 473169.85 591065.31 473169.82 591065.28 473166.95 591062.22 473166.93 591062.21 473162.38 591057.51 473161.02 591056.09 473156.84 591051.76 473157.59 591051.03 473154.38 591047.86 473147.67 591040.93 473144.22 591037.43 473116.21 591064.65 473109.89 591070.67 473105.75 591066.32 473100.19 591071.6 473097.34 591068.6 473093.59 591073.46 473076.11 591096.16 473106.44 591130.96 473109.8 591135.48 473119.66 591130.22,g_5493,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.1554,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C191-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,468846.68 580952.22 468849.56 580950.54 468864.47 580951.02 468877.85 580942.44 468897.83 580941.49 468918.61 580939.63 468927.96 580939.27 468923.41 580916.25 468840.45 580915.53 468837.57 580914.57 468834.93 580911.94 468832.97 580906.14 468833.01 580895.14 468833.16 580893.18 468826.51 580893.41 468817.09 580894.37 468816.89 580926.98 468814.31 580931.36 468813.59 580954.62 468845.24 580955.82 468846.68 580952.22,g_5527,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15193,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C192-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,480102.05 569944.03 480077.79 569933.45 480054.22 569923.6 480050.34 569921.98 480048.02 569928.31 480035.04 569954.7 480047.42 569959.95 480040.75 569977.34 480076.87 569993.57 480102.05 569944.03,g_5561,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.15205,Poliuretan,0010_140,true,template,,,,,
2D124632-C193-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,473636.81 590982.31 473658.29 590966.3 473654.73 590959.48 473656.76 590958.33 473663.01 590954.97 473662.54 590954.33 473662.08 590953.69 473651.88 590939.62 473650.76 590940.5 473642.68 590929.37 473643.49 590928.76 473639.01 590922.92 473631.08 590912.15 473625.15 590916.52 473607.27 590930.62 473628.8 590932.36 473628.65 590935.14 473627.8 590945.07 473625.29 590982.95 473636.81 590982.31,g_5596,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.1543,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C194-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,465179.49 586271.93 465196.51 586235.35 465190.81 586230.74 465180 586244.42 465170.98 586254.71 465151.02 586237.23 465144.38 586244.82 465139.78 586250.08 465175.2 586281.79 465179.49 586271.93,g_5630,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15161,,0010_140,,,0025_140,0050_140_small,0100_140_small,Parking,
2D124632-C195-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,465217.9 573709.56 465234.87 573709.56 465247.94 573713.81 465263.14 573712.04 465270.91 573707.44 465285.05 573690.11 465227.45 573601.32 465206.95 573588.58 465191.97 573584.11 465165.56 573601.8 465161.33 573597.42 465154.26 573588.8 465138.99 573596.54 465122.18 573591.66 465113.41 573590.19 465106.58 573590.19 465093.67 573586.78 465111.94 573615.8 465124.58 573607.3 465144.11 573633.85 465141.58 573666.41 465175.15 573720.53 465217.9 573709.56,g_5665,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.15131,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C196-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,488038.8 573556.49 488003.87 573538.09 487983.32 573560.49 487999.54 573568.99 488018.13 573578.72 488022.92 573581.38 488038.8 573556.49,g_5699,EPSG:2180,2,Gr,PL.PZGIK.BDOT10k.PTPLA.04.15115,,,,,,,,,
2D124632-C133-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,470730.7 593489.98 470713.68 593482.56 470722 593463.23 470715.6 593461.06 470690.9 593520.44 470694.1 593521.21 470715.47 593526.33 470730.7 593489.98,g_5733,EPSG:2180,2,Tl,PL.PZGIK.BDOT10k.PTPLA.04.1512,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C134-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,466999.82 587747 466976.01 587731.32 466965.5 587747.27 466955.51 587740.69 466968.75 587720.6 466957.1 587712.93 466955.35 587715.59 466940.02 587738.85 466935.21 587746.14 466980.65 587776.08 466999.82 587747,g_5767,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.15165,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C136-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,487308.18 572424.02 487310.34 572417.12 487305.02 572407.2 487300.43 572406.77 487283.93 572414.67 487293.14 572432.52 487308.18 572424.02,g_5801,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.1598,,0010_140,,,0025_140_small,0050_140_small,0100_140_small,,
2D124632-C137-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,483325.49 574968.78 483338.28 574962.87 483311.17 574910.14 483301.33 574914.33 483242.8 574939.25 483230.57 574944.84 483242.91 574970.26 483258.69 575002.79 483325.49 574968.78,g_5835,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.15251,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C1F0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,469696.4 568112.18 469686.15 568110.79 469687.33 568102.06 469671.66 568100.44 469667.86 568139.56 469692.35 568142.37 469696.4 568112.18,g_5869,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.1530,,0010_140,,,0025_140,0050_140_small,0100_140_small,,
2D124632-C1F1-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Dok,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,488902.66 571260.47 488876.5 571201.76 488867.17 571180.83 488836.15 571195.08 488845.65 571215.77 488872.55 571274.31 488902.66 571260.47,g_5903,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.15116,Poliuretan,0010_140,true,template,,,,,
2D124632-C1F2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,480722.34 593737.11 480724.65 593736.1 480726.86 593734.62 480728.67 593732.86 480730.67 593729.49 480741.38 593700.58 480742.14 593698.48 480742.6 593696.06 480742.67 593694.06 480742.33 593691.44 480741.6 593689.09 480740.51 593686.95 480738.87 593684.78 480737.01 593683.08 480734.45 593681.5 480731.83 593680.54 480729.34 593680.12 480726.13 593680.21 480722.36 593681.28 480720.22 593682.44 480718.32 593683.92 480716.18 593687.77 480704.21 593718.03 480703.38 593721.02 480703.19 593723.36 480703.49 593726.31 480704.56 593729.53 480705.93 593731.85 480707.73 593733.91 480710.23 593735.8 480712.83 593737.03 480716.1 593737.79 480719.14 593737.8 480722.34 593737.11,g_5938,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.1590,,0010_140,,,0025_140,0050_140,0100_140_small,,
2D124632-C1F3-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,,,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472917.22 591642.08 472958.07 591604.84 472952.16 591589.58 472978.72 591559.27 473001.1 591546.1 473018.06 591541.39 473041.71 591555.33 473033.17 591565.83 473049.58 591577.97 473083.71 591538.6 473077.15 591531.05 473068.29 591531.05 473061.4 591523.83 473051.22 591531.38 473045.32 591540.31 473034.29 591539.74 473026.35 591531.93 473024.22 591525.29 473004.28 591535.26 473000.02 591536.78 472996.37 591537.39 472993.33 591537.09 472990.9 591536.48 472988.46 591534.96 472982.25 591528.41 472970.78 591516.33 472936.08 591548.09 472949.23 591561.74 472892.37 591616.56 472887.75 591620.86 472912.01 591646.94 472917.22 591642.08,g_5972,EPSG:2180,2,Pb,PL.PZGIK.BDOT10k.PTPLA.04.1593,,0010_140,,,0025_140,0050_140,0100_140,,
2D124632-C1F4-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2016-12-20T00:00:00,false,PTPL01,true,inapplicable,Prz,m,1,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-20T00:00:00,2012-11-26,,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,498369.09 560808.48 498372.14 560807.22 498374.91 560805.12 498377.12 560802.21 498378.45 560798.77 498378.78 560795.21 498378.21 560791.9 498360.56 560751.99 498358.63 560749.24 498355.88 560746.95 498352.51 560745.45 498348.9 560744.95 498345.45 560745.41 498342.4 560746.67 498339.63 560748.77 498337.42 560751.68 498336.09 560755.12 498335.76 560758.68 498336.33 560761.99 498353.98 560801.9 498355.91 560804.65 498358.66 560806.94 498362.03 560808.44 498365.64 560808.94 498369.09 560808.48,g_6006,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.15189,Poliuretan,0010_140,true,template,,,,,
