OT_PTUT_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTUT_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTUT_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTUT_A/czyObiektBDOO/__text,OT_PTUT_A/x_kod/__text,OT_PTUT_A/x_skrKarto/_xsi:nil,OT_PTUT_A/x_skrKarto/_nilReason,OT_PTUT_A/x_katDoklGeom/__text,OT_PTUT_A/x_doklGeom/_uom,OT_PTUT_A/x_doklGeom/__text,OT_PTUT_A/x_zrodloDanychG/__text,OT_PTUT_A/x_zrodloDanychA/__text,OT_PTUT_A/x_katIstnienia/_xsi:nil,OT_PTUT_A/x_katIstnienia/_nilReason,OT_PTUT_A/x_rodzajReprGeom/__text,OT_PTUT_A/x_uzytkownik/_xlink:href,OT_PTUT_A/x_aktualnoscG/__text,OT_PTUT_A/x_aktualnoscA/__text,OT_PTUT_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTUT_A/x_dataUtworzenia/__text,OT_PTUT_A/x_kodKarto10k/__text,OT_PTUT_A/x_kodKarto25k/__text,OT_PTUT_A/x_kodKarto50k/__text,OT_PTUT_A/x_kodKarto100k/__text,OT_PTUT_A/x_kodKarto250k/_xsi:nil,OT_PTUT_A/x_kodKarto250k/_nilReason,OT_PTUT_A/x_kodKarto500k/_xsi:nil,OT_PTUT_A/x_kodKarto500k/_nilReason,OT_PTUT_A/x_kodKarto1000k/_xsi:nil,OT_PTUT_A/x_kodKarto1000k/_nilReason,OT_PTUT_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/_gml:id,OT_PTUT_A/geometria/Polygon/_srsName,OT_PTUT_A/geometria/Polygon/_srsDimension,OT_PTUT_A/gatunek/__text,OT_PTUT_A/rodzaj/__text,OT_PTUT_A/_gml:id,OT_PTUT_A/x_informDodatkowa/__text,OT_PTUT_A/x_kodKarto10k/_xsi:nil,OT_PTUT_A/x_kodKarto10k/_nilReason,OT_PTUT_A/x_kodKarto25k/_xsi:nil,OT_PTUT_A/x_kodKarto25k/_nilReason,OT_PTUT_A/x_kodKarto50k/_xsi:nil,OT_PTUT_A/x_kodKarto50k/_nilReason,OT_PTUT_A/x_kodKarto100k/_xsi:nil,OT_PTUT_A/x_kodKarto100k/_nilReason,OT_PTUT_A/gatunek/_xsi:nil,OT_PTUT_A/gatunek/_nilReason,OT_PTUT_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTUT_A/x_skrKarto/__text,OT_PTUT_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/3/LinearRing/posList/__text
2D124632-DBB0-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,465341.07 583351.65 465321.53 583399.08 465362.9 583417.95 465365.44 583412.03 465377.41 583382.47 465385.43 583385.77 465394.93 583389.55 465391.64 583397.85 465390.58 583400.5 465424.62 583413.25 465434.97 583387.22 465341.07 583351.65,g_17369,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15597,,,,,,,,,,,,,,,,
2D124632-DBB2-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481477.91 586350.43 481480.58 586385.59 481548.44 586373.62 481537.82 586320.71 481475.9 586333.25 481477.91 586350.43,g_17404,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15986,,,,,,,,,,,,,,,,
2D124632-DBB5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,480815.44 586104.61 480817.53 586112.26 480823.79 586136.13 480826.86 586146.8 480865.72 586134.34 480862.09 586128.05 480858.29 586123.56 480850.86 586113.16 480847.5 586107.03 480845.28 586100.52 480843.73 586095.41 480837.02 586097.59 480815.44 586104.61,g_17439,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15950,,,,,,,,,,,,,,,,
2D124632-DBB7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_731,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477770.35 585971.53 477784.31 585969.74 477787.55 585968.78 477784.21 585934.52 477768.51 585937.66 477757.76 585939.75 477751.97 585940.87 477759.11 585981.29 477771.47 585979.39 477770.35 585971.53,g_17474,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15194,,,,,,,,,,,,,,,,
2D124632-DBF5-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,485126.38 581246.87 485172.31 581224.15 485193.93 581213.63 485154.49 581131.95 485086.24 581165.69 485126.38 581246.87,g_17509,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151127,,,,,,,,,,,,485115 581216.22 485110.38 581206.31 485099.91 581184.57 485098.22 581181.37 485140.44 581160.45 485145.53 581170.9 485150.71 581181.91 485157.13 581195.38 485150.27 581198.61 485136.05 581205.65 485124.5 581211.38 485115 581216.22,,,,
2D124632-DBF7-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,482172.53 582335.43 482184.77 582360.67 482206.45 582349.54 482188.73 582313.32 482204.43 582305.3 482206.31 582304.67 482212.95 582300.85 482222.88 582295.87 482228.97 582292.76 482231.12 582291.66 482236.53 582288.89 482242.62 582285.78 482249.64 582282.76 482257.39 582278.8 482259.77 582277.57 482257.16 582272.16 482273.16 582263.99 482274.48 582262.67 482275.23 582262.27 482278.26 582260.66 482279.63 582259.93 482281.95 582258.71 482285.16 582257.19 482288.65 582263.85 482290.54 582262.88 482308.65 582253.63 482306.5 582249.07 482311.84 582244.95 482326.67 582233.51 482340.62 582222.74 482355.93 582210.93 482367.29 582202.17 482381.03 582191.57 482360.97 582166.6 482293.43 582221.25 482172.24 582282.66 482181.96 582302.06 482166.98 582308.99 482172.05 582319.95 482178.03 582332.89 482172.53 582335.43,g_17547,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15966,,,,,,,,,,,,,,,,
2D124632-DBFB-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,472126.37 580491.73 472128.15 580500.94 472130.28 580510.85 472130.76 580513.11 472133.12 580520.19 472133.97 580522.74 472139.3 580520.54 472159.37 580512.24 472173.47 580506.81 472172.36 580503.94 472179.52 580501.18 472168.83 580474.3 472132.59 580488.96 472131.35 580489.46 472126.37 580491.73,g_17582,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15827,,,,,,,,,,,,,,,,
2D124632-DBFC-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_731,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,480744.78 584398.76 480785.67 584383.32 480785.11 584381.74 480779.8 584366.73 480778.14 584362.05 480736.09 584376.6 480744.78 584398.76,g_17617,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15949,,,,,,,,,,,,,,,,
2D124632-DC01-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479352.99 593559.36 479345.18 593585.89 479394.27 593597.56 479407.97 593555.43 479394.8 593539.56 479387.49 593541.59 479380.38 593560.58 479377.42 593568.5 479371.96 593566.46 479360.53 593562.18 479352.99 593559.36,g_17652,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15174,,,,,,,,,,,,,,,,
2D124632-DC04-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,469725.94 582284.24 469715.6 582266.79 469703.42 582246.25 469677.8 582261.58 469720.93 582329.45 469734.8 582320.08 469722.02 582302.12 469733.17 582293.77 469725.94 582284.24,g_17687,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15820,,,,,,,,,,,,,,,,
2D124632-DC12-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,462623.1 585302.59 462630.31 585258.09 462602.8 585248.98 462596.59 585269.05 462591.05 585286.49 462607.99 585298.71 462614.12 585300.8 462623.1 585302.59,g_17722,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15610,,,,,,,,,,,,,,,,
2D124632-DC13-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,485614.7 582775.3 485648.6 582724.18 485620.14 582702.8 485587.85 582754.15 485614.7 582775.3,g_17757,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151145,,,,,,,,,,,,,,,,
2D124632-DC14-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,486694.06 581526.38 486735.33 581523.1 486735.61 581527.42 486736.12 581534.47 486736.11 581579.45 486744.79 581578.74 486746.89 581588.6 486778.38 581585.45 486764.94 581503.59 486694.2 581509.26 486694.06 581526.38,g_17792,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.151139,,,,,,,,,,,,486755.7 581546.84 486764.02 581546.25 486763.48 581548.62 486761.67 581552.66 486761.74 581555.31 486762.77 581562.16 486763.36 581568.2 486758.8 581568.68 486758.61 581565.58 486758.12 581562.65 486757.63 581558.9 486756.65 581553.52 486755.7 581546.84,,,,
2D124632-DC15-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,479053.61 592954.4 479066.97 592958.34 479074.75 592968.39 479089.39 592987.3 479102.54 593004.28 479110.66 592996.86 479117.54 592989.53 479124.64 592980.88 479128.78 592974.72 479091.17 592922.53 479091.33 592925.11 479085.85 592938.96 479084.08 592940.74 479081.02 592940.74 479078.92 592939.94 479062.13 592932.92 479061.79 592934.89 479053.61 592954.4,g_17830,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15277,,,,,,,,,,,,,,,,
2D124632-DC16-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478984.01 592111.83 478984.65 592128.93 479000.67 592141.55 479001.13 592161.15 479017.18 592161.77 479021.75 592131.11 479009.64 592125.74 479009.71 592106.42 478984.21 592091.59 478984.01 592111.83,g_17865,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15274,,,,,,,,,,,,,,,,
2D124632-DC17-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470257.22 594819.82 470289.28 594802.35 470264.76 594771.09 470248.88 594781.57 470243.36 594784.6 470239.81 594786 470251.18 594808.09 470254.75 594815.03 470257.22 594819.82,g_17900,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.1563,,,,,,,,,,,,,,,,
2D124632-DC18-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474038.43 579937.42 474019.15 579939.99 474002.01 579941.52 473992.35 579941.91 473988.16 579942.07 473988.1 579942.07 473988.61 579943.46 473989.11 579944.85 474041.46 580089.26 474044.1 580088.54 474057.16 580084.95 474038.43 579937.42,g_17935,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15864,,,,,,,,,,,,,,,,
2D124632-DC1C-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,476010.22 591158.23 476006.38 591129.1 476003.59 591109.05 475975.73 591114.12 475980.8 591155.41 475981.26 591159.18 476010.22 591158.23,g_17970,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15242,,,,,,,,,,,,,,,,
2D124632-DC1E-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_731,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471101.08 586735.32 471100.37 586738.49 471142.11 586746.98 471148.78 586722.1 471105.71 586712.58 471103.04 586724.47 471102.14 586728.95 471101.08 586735.32,g_18005,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.1546,,,,,,,,,,,,,,,,
2D124632-DC1F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,483433.77 585163.03 483500.64 585171.53 483504.27 585143.44 483500.52 585143.12 483493.66 585142.44 483492.07 585142.32 483493.6 585128.39 483480.35 585126.27 483478.33 585135.83 483437.16 585129.72 483433.77 585163.03,g_18040,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15995,,,,,,,,,,,,,,,,
2D124632-DC20-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717,true,inapplicable,true,inapplicable,true,inapplicable,466827.04 586644.34 466824.36 586653.04 466823.3 586684.63 466856.61 586691.02 466854.5 586700.07 466852.16 586711.28 466849.82 586722.49 466907.14 586736.53 466938.63 586637.65 466924.24 586633.3 466933.24 586620.08 466894.76 586612.05 466838.2 586580.93 466827.83 586589.3 466816.79 586584.61 466792.03 586571.23 466730.79 586538.43 466692.63 586590.66 466779.49 586635.91 466791.33 586619.99 466800.81 586627.03 466827.04 586644.34,g_18075,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15633,,,,,,,,,,,,466838.41 586597.16 466843.6 586599.17 466848.95 586601.84 466852.63 586605.36 466854.64 586609.04 466855.14 586612.72 466855.14 586616.07 466853.64 586620.08 466850.63 586623.43 466846.11 586625.43 466842.43 586625.43 466831.22 586619.41 466827.87 586616.4 466826.37 586612.22 466826.7 586608.87 466828.21 586604.35 466831.39 586600.17 466834.57 586597.66 466838.41 586597.16,,,,
2D124632-DC23-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,477693.18 594166.12 477729.19 594152.47 477741.44 594147.88 477731.64 594122.52 477681.05 594141.32 477691.81 594163.32 477693.18 594166.12,g_18113,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15297,,,,,,,,,,,,,,,,
2D124632-DC24-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471624.43 580741.91 471592.86 580752.22 471592.86 580765.29 471558.21 580766.11 471506.79 580789.46 471509.28 580791.17 471511.76 580792.51 471515.38 580794.13 471519.59 580793.49 471522.62 580794.71 471524.74 580796.52 471525.96 580798.04 471527.17 580802.59 471528.08 580807.43 471528.83 580809.13 471536.76 580805.7 471634 580766.07 471633.28 580762.95 471631.71 580757.72 471629.53 580753.01 471625.43 580744.13 471624.43 580741.91,g_18148,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15818,,,,,,,,,,,,,,,,
2D124632-DC26-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,478388.39 590173.04 478422.81 590227.86 478439.04 590218.51 478428.54 590200.81 478424.35 590193.76 478419.01 590184.76 478422.97 590182.41 478408.76 590160.59 478388.39 590173.04,g_18183,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15266,,,,,,,,,,,,,,,,
2D124632-DC27-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT02,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_720,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481769.58 583010.24 481844.28 582950.78 481816.14 582905 481751.56 582955.24 481752.96 582970.68 481754.01 582975.69 481756 582981.13 481757.68 582985.24 481758.64 582987.59 481760.07 582991.07 481763.67 582999.42 481769.58 583010.24,g_18218,EPSG:2180,2,Prz,Pln,PL.PZGIK.BDOT10k.PTUTA.04.15962,,,,,,,,,,,,,,,,
2D124632-DC29-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,482709.64 585891.18 482743.49 585893.54 482745.03 585877.43 482746.42 585864.42 482746.91 585852.35 482711.13 585847.98 482709.47 585876.56 482709.64 585891.18,g_18253,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15990,,,,,,,,,,,,,,,,
2D124632-DC2A-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_731,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,481044.93 583284.68 481014.14 583298.22 481028.94 583331.27 481040.41 583356.42 481050.82 583351.73 481047.54 583343.8 481043.57 583335.34 481043.84 583335.22 481038.7 583324.49 481030.49 583305.7 481050.14 583296.17 481044.93 583284.68,g_18288,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15945,,,,,,,,,,,,,,,,
2D124632-DC2B-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,463240.79 586443.4 463260.54 586445.98 463269.72 586413.31 463310.71 586416.94 463312.63 586403.97 463296.27 586401.55 463273.74 586398.22 463275.17 586388.57 463280.15 586354.85 463284.04 586355.43 463306.58 586359.47 463318.84 586361.94 463322.28 586338.67 463276.12 586332.2 463273.78 586338.97 463251.5 586335.51 463230.03 586390.64 463233.1 586400.29 463217.72 586435.31 463240.79 586443.4,g_18323,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15612,,,,,,,,,,,,,,,,
2D124632-DC2F-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473081.11 580500.05 473081.8 580508.75 473083.2 580515.02 473088.75 580528.69 473109.54 580577.2 473113.66 580585.76 473173.43 580560.05 473163.36 580538.23 473148.83 580506.72 473145.66 580501.31 473126.37 580470.37 473122.03 580473.1 473098.74 580487.09 473079.97 580495.42 473081.11 580500.05,g_18358,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15859,,,,,,,,,,,,,,,,
2D124632-DC33-9CCC-E053-CA2BA8C09B42,PL.PZGiK.994.BDOT10k,2013-01-01T00:00:00,false,PTUT03,true,inapplicable,Prz,m,5,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2012-11-26,2012-11-26T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,482222.88 596157.12 482236.33 596186.9 482280.15 596164.05 482274.84 596150.37 482265.34 596150.08 482259.46 596140.58 482222.88 596157.12,g_18393,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.15335,,,,,,,,,,,,,,,,
