OT_PTPL_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTPL_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTPL_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTPL_A/czyObiektBDOO/__text,OT_PTPL_A/x_kod/__text,OT_PTPL_A/x_skrKarto/_xsi:nil,OT_PTPL_A/x_skrKarto/_nilReason,OT_PTPL_A/x_katDoklGeom/__text,OT_PTPL_A/x_zrodloDanychG/__text,OT_PTPL_A/x_zrodloDanychA/__text,OT_PTPL_A/x_katIstnienia/_xsi:nil,OT_PTPL_A/x_katIstnienia/_nilReason,OT_PTPL_A/x_rodzajReprGeom/__text,OT_PTPL_A/x_uzytkownik/_xlink:href,OT_PTPL_A/x_aktualnoscG/__text,OT_PTPL_A/x_aktualnoscA/__text,OT_PTPL_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTPL_A/x_dataUtworzenia/__text,OT_PTPL_A/x_informDodatkowa/__text,OT_PTPL_A/x_kodKarto10k/__text,OT_PTPL_A/x_kodKarto25k/__text,OT_PTPL_A/x_kodKarto50k/__text,OT_PTPL_A/x_kodKarto100k/__text,OT_PTPL_A/x_kodKarto250k/_xsi:nil,OT_PTPL_A/x_kodKarto250k/_nilReason,OT_PTPL_A/x_kodKarto500k/_xsi:nil,OT_PTPL_A/x_kodKarto500k/_nilReason,OT_PTPL_A/x_kodKarto1000k/_xsi:nil,OT_PTPL_A/x_kodKarto1000k/_nilReason,OT_PTPL_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/_gml:id,OT_PTPL_A/geometria/Polygon/_srsName,OT_PTPL_A/geometria/Polygon/_srsDimension,OT_PTPL_A/materialNawierzchni/__text,OT_PTPL_A/_gml:id,OT_PTPL_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTPL_A/x_kodKarto10k/_xsi:nil,OT_PTPL_A/x_kodKarto10k/_nilReason,OT_PTPL_A/x_kodKarto25k/_xsi:nil,OT_PTPL_A/x_kodKarto25k/_nilReason,OT_PTPL_A/x_kodKarto50k/_xsi:nil,OT_PTPL_A/x_kodKarto50k/_nilReason,OT_PTPL_A/x_kodKarto100k/_xsi:nil,OT_PTPL_A/x_kodKarto100k/_nilReason,OT_PTPL_A/x_skrKarto/__text,OT_PTPL_A/materialNawierzchni/_xsi:nil,OT_PTPL_A/materialNawierzchni/_nilReason,OT_PTPL_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTPL_A/geometria/Polygon/interior/2/LinearRing/posList/__text
2CE79A9C-9640-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,470628.28 572642.2 470643.4 572630.2 470625.07 572604.02 470580.07 572540.34 470576.23 572542.36 470567.09 572531.93 470561.42 572524.24 470567.09 572520.95 470638.29 572487.61 470630.1 572475.21 470621.52 572481.79 470541.31 572520.23 470547.4 572535.75 470606.65 572614.04 470628.28 572642.2,g_5392,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63550,,,,,,,,,,,,,,
2CE79A9C-9641-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Parking,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,471482.2 572562.51 471504.5 572562.58 471526.58 572562.65 471557.44 572562.75 471557.81 572540.3 471519.44 572540.99 471482.56 572540.39 471482.2 572562.51,g_5425,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63551,,,,,,,,,,,,,,
2CE79A9C-9642-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,471184.74 572609.35 471185.08 572622.11 471223.24 572622.36 471223.24 572618.34 471330.91 572619.6 471330.66 572624.12 471351.49 572624.37 471374.15 572623.69 471374.4 572612.13 471375.45 572563.58 471375.43 572560.76 471382.79 572560.76 471382.79 572555.99 471351.7 572555.12 471351.84 572543.52 471339.72 572549.93 471284.94 572550.16 471274.36 572543.11 471263.18 572543.11 471263.18 572561.37 471246.3 572561.91 471223.01 572563.3 471189.46 572573.01 471189.46 572609.91 471184.74 572609.35,g_5459,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63552,,,,,,,,,,,,,,
2CE79A9C-9643-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Parking,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,471825.56 572675.07 471834.83 572678.21 471851.69 572683.93 471858.72 572686.31 471873.21 572686.62 471910.48 572687.42 471939.15 572704.01 471945.6 572706.72 471948.02 572695.12 471941.05 572690.92 471918.85 572677.87 471899.07 572666.24 471895.81 572672.41 471877.24 572666.06 471842.68 572663.35 471837.28 572673.11 471825.56 572675.07,g_5492,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63553,,,,,,,,,,,,,,
2CE79A9C-9644-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,476802.45 573827.03 476803.06 573809.96 476721.73 573806.36 476705.97 573808.97 476690.17 573810.86 476690.17 573799.49 476696.11 573798.1 476700.66 573796.33 476707.11 573791.65 476711.91 573786.84 476714.18 573782.29 476715.32 573778.88 476715.45 573775.34 476727.39 573773.88 476727.01 573770.98 476731.06 573770.47 476731.56 573739.12 476727.39 573736.97 476702.56 573762.95 476681.08 573762.19 476670.15 573754.67 476665.91 573766.11 476665.66 573776.1 476666.92 573782.55 476668.69 573786.84 476675.39 573792.66 476682.08 573797.46 476683.22 573811.88 476657.75 573812.7 476657.73 573815.21 476721.35 573816.1 476737.97 573822.57 476739.76 573822.12 476802.45 573827.03,g_5526,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63554,,,,,,,,,,,,,,
2CE79A9C-9645-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,472449.82 575533.12 472420.7 575593.6 472409.93 575589.18 472406.82 575582.7 472409.89 575572.26 472395.12 575568.14 472391.4 575580.92 472389.25 575588.33 472387.93 575592.39 472417.88 575599.45 472414.23 575607.04 472420.16 575608.65 472425.23 575598.11 472447.16 575552.57 472455.85 575534.52 472449.82 575533.12,g_5559,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63555,,,,,,,,,,,,,,
2CE79A9C-9646-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473456.53 571985.64 473465.28 571988.36 473459.2 572008.22 473477.3 572009.77 473493.37 572011.69 473499.74 571989.46 473506.83 571991.74 473518.83 571995.5 473528.59 571998.9 473521.94 572019.28 473527.24 572020.48 473545.68 572024.66 473543.56 572031.38 473552.95 572034.88 473561.67 572008.41 473556.79 572006.2 473543.39 571996.46 473531.77 571989.17 473505.28 571970.13 473482.36 571952.62 473470.39 571963 473464.06 571973.34 473456.53 571985.64,g_5592,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63556,,,,,,,,,,,,,,
2CE79A9C-9647-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Plac myjni samochodowej,0010_140,0025_140,0050_140_small,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,471410.85 576188.57 471408.14 576191.43 471384.25 576213.94 471402.91 576219.46 471440.16 576230.48 471442.59 576225.94 471433.72 576223.46 471431.95 576222.37 471431.45 576219.97 471432.5 576218.04 471443.74 576207.3 471449.3 576199.76 471438.01 576196.75 471430.19 576194.53 471415.2 576189.91 471410.85 576188.57,g_5625,EPSG:2180,2,Kp,PL.PZGIK.BDOT10k.PTPLA.04.63557,,,,,,,,,,,,,,
2CE79A9C-9648-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,475730.61 574912.15 475818.08 574936.58 475859.94 574948.27 475864.51 574923.08 475869.75 574924.32 475869.75 574921.01 475870.92 574912.71 475873.48 574901.78 475876.36 574881.93 475889.03 574885.05 475902.11 574887.38 475912.56 574888.65 475918.91 574887.74 475929.18 574886.55 475936.6 574887.35 475949.06 574890.95 475949.51 574888.74 475951.6 574879.89 475970.77 574884.56 475968.74 574893.13 475967.9 574898.93 475971.01 574902.04 475972.56 574906.83 475972.56 574911.24 475981.31 574912.56 475982.34 574899.61 475988.56 574865.66 475976.38 574863.05 475943.53 574855.19 475890.32 574843.06 475893.09 574830.95 475895.81 574821.06 475953.7 574835.32 475974.36 574836.68 475983.17 574838.49 475989.8 574839.53 475991.49 574805.81 475959.29 574797.35 475893.47 574780.38 475889 574779.03 475883.73 574821.93 475841.31 574815.33 475843.28 574794.66 475852.59 574726.38 475854.43 574718.14 475805.17 574706.29 475798.69 574766.36 475776.97 574764.04 475775.89 574773.97 475780.89 574784.32 475788.39 574785.39 475780.18 574850.7 475822.54 574856.16 475821.59 574863.51 475819.81 574876.7 475777.41 574870.97 475760.67 574873.1 475758.45 574888.27 475751.6 574887.27 475753.83 574872.1 475754.95 574856.92 475736.69 574855.26 475730.61 574912.15,g_5659,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63558,475794.28 574789.44 475794.63 574785.94 475795.76 574774.67 475799.56 574772.45 475822.76 574775.3 475826.88 574776.46 475828.46 574778.68 475830.04 574784.91 475830.06 574793.25 475794.28 574789.44,,,,,,,,,,,,,
2CE79A9C-9649-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,470734.21 572193.69 470709.81 572194.1 470709.18 572318.45 470746.33 572317.65 470745.79 572310.17 470747.13 572194.18 470734.21 572193.69,g_5695,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63559,,,,,,,,,,,,,,
2CE79A9C-964A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,,,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,470661.63 571966.69 470656.47 571968.74 470621.09 571981.82 470607.26 571986.95 470614.99 572093.08 470657.23 572093.36 470679.53 572093.36 470676.94 572013.84 470668.72 571988.54 470661.63 571966.69,g_5728,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63560,,,,,,,,,,p.,,,,
2CE79A9C-964B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,471304.76 572670.24 471304.51 572681.29 471185.33 572678.79 471185.35 572683.25 471204.67 572696.91 471203.95 572819.66 471236.93 572819.09 471294.53 572819.77 471295.59 572744.84 471295.71 572699.65 471338.81 572699.83 471346.42 572699.86 471358.27 572722.53 471382.17 572722.73 471382.15 572718.35 471382.22 572714.42 471382.86 572686.35 471383.1 572675.75 471365.54 572675.74 471364.12 572675.68 471340.19 572674.71 471340.19 572670.69 471304.76 572670.24,g_5761,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63562,471241.53 572708.11 471290.99 572708.11 471289.12 572813.73 471240.07 572812.69 471241.53 572708.11,,,,,,,,,,,,,
2CE79A9C-964C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,477484.8 573277.65 477480.37 573283.74 477475.87 573294.07 477472.75 573309.25 477466.26 573320.77 477470.76 573318.65 477477.8 573311.38 477511.07 573320.86 477518.7 573323.03 477526.36 573296.19 477542.78 573294.75 477545.14 573292.45 477515.51 573285.46 477484.8 573277.65,g_5797,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63563,,,,,,,,,,,,,,
2CE79A9C-964D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,470801.42 572505.33 470855.13 572505.61 470857.87 572505.62 470865.4 572505.96 470865.52 572496.46 470857.93 572496.41 470857.89 572478.37 470857.74 572476.36 470844.96 572476.3 470801.8 572476.08 470801.99 572461.32 470769.75 572460.9 470768.92 572524.48 470801.16 572524.9 470801.42 572505.33,g_5830,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63564,,,,,,,,,,,,,,
2CE79A9C-964E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,471335.99 568646.83 471321.6 568655.69 471341.79 568684.53 471367.86 568668.37 471371.12 568666.35 471350.69 568636.78 471374.25 568620.67 471346.88 568577.49 471338.31 568583.1 471307.42 568604.01 471335.99 568646.83,g_5863,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63565,,,,,,,,,,,,,,
2CE79A9C-964F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473643.91 572754.41 473638.33 572777.38 473675 572786.15 473678 572774.15 473690.82 572784.67 473696.85 572789.58 473717.99 572806.8 473723.6 572800.39 473724.71 572799.12 473733.95 572787.69 473738.55 572782.04 473741.26 572778.68 473735.51 572774.03 473684.65 572734.37 473708.11 572702.49 473703.66 572698.94 473698.31 572694.76 473684.47 572683.59 473678.07 572678.39 473665.98 572668.57 473653.35 572684.11 473633.52 572708.52 473625.7 572691.58 473614.8 572712.5 473629.39 572722.46 473619.46 572745.64 473643.91 572754.41,g_5896,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63567,473643.91 572754.41 473653.11 572723.66 473672.38 572739.71 473667.42 572754.02 473665.02 572763.5 473661.79 572761.59 473648.74 572756.35 473643.91 572754.41,,,,,,,,,,,,,
2CE79A9C-9650-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473682.67 572433.97 473690.28 572437.98 473700.42 572434.95 473733.94 572449.95 473757.29 572388.54 473760.87 572379.27 473762.54 572323.59 473763.55 572300.95 473759.22 572291.56 473751.76 572291.23 473753 572300.82 473752.93 572309.37 473746.86 572312.7 473736.99 572317.86 473727.13 572322.34 473726 572322.98 473711.88 572329.36 473698.59 572336.46 473693.13 572326.11 473689.99 572320.17 473675.57 572326.86 473669.84 572329.06 473671.55 572339.47 473657.8 572339.47 473661.32 572356.08 473674.9 572372.34 473700.22 572374.69 473718.15 572368.99 473713.67 572377.34 473710.96 572382.39 473706.03 572391.68 473691.63 572418.62 473642.51 572392.63 473640.67 572387.77 473653.99 572364.36 473658.61 572356.24 473646.2 572342.15 473639.18 572348.69 473629.17 572354.71 473619.28 572356.22 473602.18 572365.11 473596.65 572371.65 473594.3 572380.2 473596.61 572387.28 473611.56 572394.91 473656.35 572418.68 473662.99 572422.1 473666.84 572425.62 473682.67 572433.97,g_5932,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63568,,,,,,,,,,,,,,
2CE79A9C-9653-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,476521.63 571212.87 476482.6 571224.74 476491.74 571253.28 476495.29 571264.35 476535.09 571251.01 476521.63 571212.87,g_5965,EPSG:2180,2,Bt,PL.PZGIK.BDOT10k.PTPLA.04.63571,,,,,,,,,,,,,,
2CE79A9C-9654-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,473830.26 574173.54 473838.57 574186.68 473842.86 574183.84 473841.6 574179.08 473843.97 574177.49 473846.61 574178.81 473855.05 574191.74 473853.2 574195.43 473849.77 574194.15 473845.45 574196.96 473851.62 574203.08 473859 574202.03 473874.3 574190.95 473890.91 574187.25 473891.18 574183.3 473883 574157.57 473873.24 574126.05 473868.23 574124.47 473860.06 574129.21 473836.59 574157.48 473833.42 574162.72 473834.21 574170.11 473830.26 574173.54,g_5998,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63572,473837.64 574158.76 473852.14 574147.47 473866.88 574143.81 473871.4 574162.01 473872.45 574164.3 473846.87 574169.58 473837.64 574158.76,,,,,,,,,,,,,
2CE79A9C-9655-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,474114.06 573996.25 474120.97 574001.78 474118.96 574030.21 474144.51 574054.63 474162.86 574062.38 474163.68 574068.32 474177.21 574070.35 474181.56 574050.76 474184.99 574036.82 474203.36 574039.94 474207.03 573988.49 474224.91 573992.65 474263.49 573996.31 474280.91 573998.09 474281.61 573980.19 474282.53 573956.69 474283.51 573931.71 474284.38 573909.48 474285 573893.7 474285.66 573883.9 474286.36 573871.79 474286.87 573862.82 474271.68 573864.48 474212.16 573848.8 474165.38 573848.56 474163.66 573894.62 474185.46 573897.31 474211.67 573902.89 474208.75 573961.54 474198.84 573960.79 474197.63 573973.64 474162.89 573971.34 474163.58 573958.13 474116.77 573954.6 474114.06 573996.25,g_6034,EPSG:2180,2,Zw,PL.PZGIK.BDOT10k.PTPLA.04.63573,474184.99 574036.82 474151.19 574023.46 474153.99 574006.66 474135.61 573997.76 474139.63 573978.52 474194.18 573984.84 474190.16 574035.67 474184.99 574036.82,,,,,,,,,,,,,
2CE79A9C-9656-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Parking,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,468776.54 572600.21 468862.41 572584.95 468860.11 572565.37 468856.44 572564.34 468846.16 572496.47 468844.15 572489.96 468841.9 572488.55 468837.29 572488.43 468766.46 572499.66 468760.55 572501.79 468760.08 572503.98 468760.67 572507.39 468775.47 572593.72 468776.54 572600.21,g_6070,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63574,,,,,,,,,,,,,,
2CE79A9C-9657-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,472470.06 569699.88 472482.26 569698.56 472483.82 569709.97 472511.12 569717.28 472505.63 569675.18 472529.44 569671.07 472526.29 569640.82 472513.27 569642.7 472494.7 569646.15 472464.13 569651.83 472470.06 569699.88,g_6104,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63575,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-9658-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,Tartan,,,,,true,inapplicable,true,inapplicable,true,inapplicable,474187.87 573485.89 474184.42 573521.94 474174.74 573521.02 474171.3 573557.03 474163.14 573559.05 474161.26 573578.78 474158.23 573610.46 474222.97 573615.38 474228.09 573564.81 474231.71 573526.46 474235.15 573490.4 474187.87 573485.89,g_6138,EPSG:2180,2,,PL.PZGIK.BDOT10k.PTPLA.04.63576,,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,,true,template,,
2CE79A9C-9659-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,471639.99 568955.53 471621.63 568967.4 471609.5 568975.24 471613.74 568981.51 471633.7 569012.41 471639.29 569008.93 471647.71 569021.93 471649.07 569024.03 471659.78 569017.31 471670.4 569010.22 471695.56 569051.8 471700.79 569049.02 471704.98 569046.36 471722.51 569035.84 471660.16 568942.49 471639.99 568955.53,g_6172,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63577,,,,,,,,,,,,,,
2CE79A9C-965A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Trn,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140,true,inapplicable,true,inapplicable,true,inapplicable,473954.7 568870.02 473938.48 568877.07 473946.26 568898.4 473925.86 568907.16 473866.3 568929.35 473870.74 568952.83 473844.89 568972.13 473848.66 568977.78 473853.38 568986.24 473855.96 568990.85 473861.09 569000.71 473862.88 569006.2 473884.31 569003.05 473882.33 568987.6 473882.59 568981.9 473884.66 568976.71 473889.07 568971.52 473894.78 568968.4 473902.31 568965.81 473920.47 568962.43 473945.56 568958.72 473988.33 568954.46 473974.44 568917.23 473954.7 568870.02,g_6205,EPSG:2180,2,Kk,PL.PZGIK.BDOT10k.PTPLA.04.63578,,,,,,,,,,,,,,
2CE79A9C-965B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTPL01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,0010_140,0025_140,0050_140,0100_140_small,true,inapplicable,true,inapplicable,true,inapplicable,479211.03 574154.73 479206.51 574193.53 479213.58 574196.52 479254.8 574213.46 479262.77 574216.7 479270.34 574220.54 479277.69 574227.89 479286.41 574239.97 479289.03 574241.97 479291.64 574242.71 479294.51 574242.84 479298.99 574241.47 479308.58 574237.43 479305.3 574234.16 479301.96 574230.37 479281.61 574200.96 479276.84 574194.76 479269.82 574187.16 479263.15 574181.98 479249.81 574172.78 479220.97 574158.46 479211.03 574154.73,g_6238,EPSG:2180,2,Mb,PL.PZGIK.BDOT10k.PTPLA.04.63579,,,,,,,,,,,,,,
