OT_PTWP_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTWP_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTWP_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTWP_A/czyObiektBDOO/__text,OT_PTWP_A/x_kod/__text,OT_PTWP_A/x_skrKarto/_xsi:nil,OT_PTWP_A/x_skrKarto/_nilReason,OT_PTWP_A/x_katDoklGeom/__text,OT_PTWP_A/x_zrodloDanychG/__text,OT_PTWP_A/x_zrodloDanychA/__text,OT_PTWP_A/x_katIstnienia/_xsi:nil,OT_PTWP_A/x_katIstnienia/_nilReason,OT_PTWP_A/x_rodzajReprGeom/__text,OT_PTWP_A/x_uzytkownik/_xlink:href,OT_PTWP_A/x_aktualnoscG/__text,OT_PTWP_A/x_aktualnoscA/__text,OT_PTWP_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTWP_A/x_dataUtworzenia/__text,OT_PTWP_A/x_kodKarto10k/__text,OT_PTWP_A/x_kodKarto25k/__text,OT_PTWP_A/x_kodKarto50k/__text,OT_PTWP_A/x_kodKarto100k/__text,OT_PTWP_A/x_kodKarto250k/_xsi:nil,OT_PTWP_A/x_kodKarto250k/_nilReason,OT_PTWP_A/x_kodKarto500k/_xsi:nil,OT_PTWP_A/x_kodKarto500k/_nilReason,OT_PTWP_A/x_kodKarto1000k/_xsi:nil,OT_PTWP_A/x_kodKarto1000k/_nilReason,OT_PTWP_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTWP_A/geometria/Polygon/_gml:id,OT_PTWP_A/geometria/Polygon/_srsName,OT_PTWP_A/geometria/Polygon/_srsDimension,OT_PTWP_A/poziomWody/__text,OT_PTWP_A/rodzaj/__text,OT_PTWP_A/katIstnienia/_xsi:nil,OT_PTWP_A/katIstnienia/_nilReason,OT_PTWP_A/_gml:id,OT_PTWP_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTWP_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTWP_A/zbiornikWodny1/_xlink:href,OT_PTWP_A/x_kodKarto100k/_xsi:nil,OT_PTWP_A/x_kodKarto100k/_nilReason,OT_PTWP_A/geometria/Polygon/interior/LinearRing/posList/__text,OT_PTWP_A/x_kodKarto25k/_xsi:nil,OT_PTWP_A/x_kodKarto25k/_nilReason,OT_PTWP_A/x_kodKarto50k/_xsi:nil,OT_PTWP_A/x_kodKarto50k/_nilReason,OT_PTWP_A/ciek2/_xlink:href
2CE79A9C-9C4C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Npw,Mtp10,Mtp10,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,,true,inapplicable,true,inapplicable,true,inapplicable,465300.33 572689.06 465300.37 572693.74 465302.8 572698.72 465307.55 572701.84 465314.26 572701.61 465321.32 572698.02 465330.34 572683.67 465337.87 572683.33 465353.95 572674.88 465355.46 572667.59 465351.41 572662.73 465345.16 572660.07 465336.94 572660.41 465327.45 572664.29 465321.55 572666.43 465314.72 572663.54 465308.82 572665.27 465306.38 572670.57 465302.92 572681.47 465300.33 572689.06,g_4219,EPSG:2180,2,33.7,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6311,,,,true,inapplicable,,,,,,
2CE79A9C-9C4D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,469292.69 576554.45 469297.44 576564.49 469305.06 576565.3 469313.5 576562.33 469322.44 576551.38 469319.88 576547.7 469321.51 576542.91 469335.01 576538.19 469356.64 576531.24 469372.48 576523.88 469386.24 576520.6 469400.04 576521.73 469405.45 576516.67 469406.62 576510.16 469402.82 576504.21 469382.94 576498.53 469375.47 576491.45 469370.41 576486.32 469362.59 576480.46 469350.18 576480.32 469335.33 576482.96 469328.78 576484.58 469324.78 576486.07 469319.65 576489.44 469315.6 576493.43 469311.64 576498.93 469307.21 576505.96 469302.52 576520.08 469299.03 576527.91 469294.53 576544.53 469292.69 576554.45,g_4254,EPSG:2180,2,61.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6312,,,,,,,,,,,
2CE79A9C-9C4E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470525.24 572831.19 470525.82 572833.25 470527.22 572834.94 470529.06 572836.85 470531.41 572838.62 470538.47 572841.26 470542.22 572842.44 470545.45 572843.1 470548.54 572843.61 470551.04 572842.44 470552.65 572840.09 470553.46 572837.95 470553.46 572836.12 470552.29 572833.69 470550.3 572830.68 470546.85 572826.64 470544.86 572824.5 470542.07 572822.89 470536.56 572821.86 470532.07 572822.81 470529.35 572823.92 470527.15 572825.97 470525.31 572828.77 470525.24 572831.19,g_4289,EPSG:2180,2,36.1,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6313,,,,,,,,,,,
2CE79A9C-9C4F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470283.66 571776.66 470284.25 571783.77 470287.51 571790.87 470292.24 571796.79 470297.86 571797.35 470309.43 571796.78 470312.96 571795.02 470314.74 571790.58 470311.48 571785.54 470308.82 571779.03 470308.23 571773.41 470308.23 571767.49 470303.79 571762.46 470298.46 571762.16 470292.84 571765.42 470286.92 571770.45 470283.66 571776.66,g_4324,EPSG:2180,2,35.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6314,47830,PL.PZGIK.204,PL.PZGiK.994.0463__OT_ZbiornikWodny.xml#OT_ZbiornikWodny.47830,,,,,,,,
2CE79A9C-9C50-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470556.9 569657.69 470556.99 569664.15 470557.4 569667.27 470576.82 569673.1 470581.06 569663.69 470583.19 569650.68 470561.32 569644.4 470558.74 569650.49 470556.9 569657.69,g_4362,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6315,,,,,,,,,,,
2CE79A9C-9C51-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470478.83 571629 470480.39 571632.77 470482.53 571635.36 470484.75 571636.33 470487.42 571635.96 470506.51 571622.34 470508.88 571621.45 470511.69 571622.19 470514.05 571624.12 470516.44 571627.76 470517.9 571630.33 470518.59 571633.73 470520.42 571637.04 470524.52 571638.08 470528.38 571638.08 470533.74 571636.35 470540.16 571634.57 470544.07 571632.67 470546.88 571631.29 470553.33 571628.47 470557.87 571625.36 470561.64 571624.12 470564.97 571622.86 470570.74 571620.93 470577.55 571618.86 470583.69 571616.57 470592.86 571612.05 470598.93 571608.35 470605.83 571603.98 470608.04 571600.32 470608.77 571597.77 470609.66 571594.5 470609.36 571589.81 470607.53 571585.56 470604.17 571582.4 470597.21 571582.89 470591.38 571583.63 470584.61 571585.11 470581.69 571586.3 470576.71 571586.61 470570.2 571587.88 470511.67 571600.62 470507.31 571602.06 470504.95 571603.47 470498.74 571606.43 470492.74 571610.2 470488.3 571613.76 470484.23 571617.83 470481.87 571620.64 470480.09 571623.6 470478.91 571626.34 470478.83 571629,g_4397,EPSG:2180,2,35.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6316,47830,PL.PZGIK.204,PL.PZGiK.994.0463__OT_ZbiornikWodny.xml#OT_ZbiornikWodny.47830,,,,,,,,
2CE79A9C-9C52-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,481845.06 575053.77 481846.03 575057.52 481862.4 575069.18 481866.56 575070.43 481870.86 575068.48 481877.66 575061.96 481877.53 575059.05 481859.76 575043.65 481856.99 575042.81 481853.52 575043.78 481851.44 575045.59 481845.61 575051.83 481845.06 575053.77,g_4435,EPSG:2180,2,78,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63160,,,,,,,,,,,
2CE79A9C-9C53-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,481705.18 575094.8 481705.51 575097.88 481707.17 575100.2 481709.5 575101.12 481716.98 575100.53 481721.55 575098.21 481725.62 575097.96 481728.11 575099.87 481730.19 575100.7 481732.68 575100.2 481735.09 575096.8 481734.34 575095.3 481731.76 575093.22 481730.6 575091.31 481730.19 575087.49 481727.03 575083.67 481721.96 575082.84 481717.97 575083.84 481706.59 575092.06 481705.18 575094.8,g_4470,EPSG:2180,2,77.6,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63161,,,,,,,,,,,
2CE79A9C-9C54-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,481760.27 575076.12 481761.8 575078.75 481776.29 575086.39 481782.2 575086.81 481788.03 575083.35 481799.94 575076.34 481802.39 575071.86 481799.6 575067.21 481789.05 575057.16 481783.21 575056.93 481760.83 575073.62 481760.27 575076.12,g_4505,EPSG:2180,2,77.6,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63162,,,,,,,,,,,
2CE79A9C-9C55-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,469095.96 572104.33 469094.3 572102.97 469093.37 572097.55 469093.68 572094.59 469094.6 572092.43 469109.09 572087.99 469169.52 572075.95 469192.46 572073.45 469199.82 572077.81 469197.75 572086.31 469188.34 572093.66 469168.58 572099.17 469151.13 572100.55 469124.71 572102.16 469107.95 572103.31 469099.84 572104.57 469095.96 572104.33,g_4540,EPSG:2180,2,36.3,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63163,,,,,,,,,,,
2CE79A9C-9C56-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,478399.19 572378.19 478400.08 572385.91 478404.54 572394.82 478412.85 572394.22 478417.01 572391.25 478416.42 572384.42 478414.04 572377.59 478408.1 572374.62 478399.19 572378.19,g_4575,EPSG:2180,2,41.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63164,,,,,,,,,,,
2CE79A9C-9C57-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,469981.42 571763.48 469975.02 571765.66 469946.13 571776.83 469920.58 571778.76 469891.42 571786.48 469867.28 571792.2 469840.19 571801.27 469829.63 571815.51 469831.69 571821.48 469845.71 571824.24 469862.47 571827.68 469877.4 571828.14 469891.41 571828.14 469902.44 571824.24 469908.41 571815.51 469920.81 571806.78 469944.24 571798.97 469965.14 571793.62 469969.73 571789.76 469975.76 571784.94 469982.03 571781.56 469991.19 571779.15 469996.26 571778.43 469997.95 571776.98 469999.63 571774.09 469999.63 571770.95 469998.19 571765.89 469991.37 571764.31 469981.42 571763.48,g_4610,EPSG:2180,2,35.6,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63165,47830,PL.PZGIK.204,PL.PZGiK.994.0463__OT_ZbiornikWodny.xml#OT_ZbiornikWodny.47830,,,,,,,,
2CE79A9C-9C58-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,481926.78 575031.16 481933.31 575038.93 481936.22 575038.93 481945.1 575035.74 481954.81 575026.3 481959.67 575023.53 481961.06 575020.61 481961.34 575016.86 481959.67 575013.95 481956.9 575011.59 481953.43 575011.18 481951.35 575012.01 481946.07 575016.03 481938.44 575017.7 481936.08 575019.09 481926.92 575029.21 481926.78 575031.16,g_4648,EPSG:2180,2,78.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63166,,,,,,,,,,,
2CE79A9C-9C59-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,478330.88 572311.36 478340.69 572306.32 478354.05 572298.59 478355.53 572302.9 478343.06 572311.81 478331.18 572316.26 478330.88 572311.36,g_4683,EPSG:2180,2,37.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.63167,,,,,,,,,,,
2CE79A9C-9C5A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470333.21 571724.9 470334.44 571729.05 470334.94 571733.05 470335.77 571738.13 470338 571741.5 470341.8 571742.49 470347.39 571741 470352.48 571738.93 470357.18 571736.74 470360.73 571734.08 470364.65 571731.12 470372.72 571725.42 470376.08 571721.7 470377.43 571717.73 470380.15 571716.05 470382.91 571713.78 470386.27 571710.96 470388.92 571709.44 470391.51 571708.18 470399.14 571702.7 470407.2 571696.78 470411.2 571693.38 470413.86 571690.71 470418.88 571690.06 470421.45 571687.64 470424 571685.53 470427.25 571685.02 470429.84 571683.31 470433.46 571680.03 470434.06 571677.47 470433.71 571674.94 470435.49 571672.62 470437.81 571670.89 470440.33 571669.56 470443.15 571669.85 470445.98 571671.1 470447.09 571668.88 470446.65 571666.54 470450.41 571664.21 470452.49 571663.56 470457.37 571660.15 470459.85 571657.35 470462.53 571655.95 470464.51 571654.57 470466.94 571652.44 470469.3 571649.85 470471.28 571647.87 470473.87 571646.17 470475.79 571644.61 470476.99 571642.14 470476.73 571639.06 470475.61 571634.77 470473.04 571630.23 470468.15 571629.24 470461.38 571631.95 470457.52 571633.73 470454.06 571636.5 470449.77 571639.37 470445.22 571642.43 470442.05 571645.35 470436.57 571649.05 470429.75 571653.6 470421.85 571656.02 470413.05 571661.16 470406.68 571665.5 470403.12 571668.22 470397.89 571672.32 470389.73 571675.93 470385.68 571677.96 470377.97 571684.92 470372.49 571690.46 470369.28 571695 470365.84 571699.08 470361.54 571702.26 470357.55 571705.66 470351.74 571708.1 470345.76 571711.26 470341.9 571713.04 470338.54 571714.22 470334.89 571715.66 470332.17 571718.83 470332.81 571721.98 470333.21 571724.9,g_4718,EPSG:2180,2,35.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6317,47830,PL.PZGIK.204,PL.PZGiK.994.0463__OT_ZbiornikWodny.xml#OT_ZbiornikWodny.47830,,,,,,,,
2CE79A9C-9C5B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470502.48 569759.18 470508.36 569770.23 470528.38 569772.77 470530.04 569771.94 470531.33 569769.91 470542.12 569698.37 470545.99 569656.47 470545.63 569654.45 470543.97 569652.89 470521.46 569648.36 470519.06 569649.84 470517.4 569656.45 470506.15 569725.89 470502.48 569759.18,g_4756,EPSG:2180,2,37.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6318,,,,,,470520.63 569709.52 470524.23 569682.67 470534.42 569685.9 470529.44 569711.55 470520.63 569709.52,,,,,
2CE79A9C-9C5C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470646.37 571662.62 470676.21 571643.33 470676.56 571639.47 470669.43 571632.63 470665.27 571632.45 470638.53 571649.69 470638.36 571655.63 470642.75 571661.27 470646.37 571662.62,g_4794,EPSG:2180,2,35.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6319,,,,,,,,,,,
2CE79A9C-9C5D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470674.2 569784.16 470682.58 569785.26 470706.55 569784.75 470751.79 569783.75 470755.94 569780.88 470758.19 569772.41 470757.84 569765.3 470755.65 569764.57 470738.09 569764.93 470677.19 569767.12 470673.69 569770.61 470672.6 569778.92 470674.2 569784.16,g_4829,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6320,,,,,,,,,,,
2CE79A9C-9C5E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470581.81 569675.26 470602.19 569681.09 470603.5 569675.01 470605.96 569664.16 470607.41 569656.98 470591.73 569650.51 470587.39 569656.79 470581.81 569675.26,g_4864,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6321,,,,,,,,,,,
2CE79A9C-9C5F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470766.6 569777.51 470766.77 569780.89 470767.13 569783.38 470769.35 569784.71 470772.73 569786.42 470782.41 569786.87 470786.76 569786.78 470789.96 569786.34 470792.36 569785.54 470793.87 569784.29 470797.98 569763.4 470799.55 569747.84 470800.31 569737.32 470799.58 569730.61 470796.67 569727.12 470790.05 569724.71 470786.94 569725.07 470784.18 569726.23 470782.59 569728.09 470780.28 569731.65 470776.55 569739.47 470773.52 569747.65 470771.22 569756.36 470768.11 569769.43 470766.6 569777.51,g_4899,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6322,,,,,,,,,,,
2CE79A9C-9C60-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470804.9 569778.77 470807.47 569780.81 470827.28 569782.06 470829.24 569780.1 470829.86 569776.9 470831.73 569759.39 470830.66 569758.05 470828.17 569756.9 470809.87 569755.12 470807.03 569757.08 470804.9 569778.77,g_4934,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6323,,,,,,,,,,,
2CE79A9C-9C61-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470930.49 567889.69 470933.86 567897.83 470939.32 567902.82 470943.06 567902.35 470961.93 567895.85 470964.83 567890.35 470960.13 567878.1 470955.64 567875.59 470949.68 567875.92 470930.5 567883.31 470930.49 567889.69,g_4969,EPSG:2180,2,51.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6326,,,,,,,,,,,
2CE79A9C-9C62-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,471055.6 569681.75 471056.4 569703.97 471057.11 569706.55 471059.42 569708.5 471062.36 569709.3 471073.02 569709.57 471074.7 569709.3 471075.86 569708.86 471077.01 569707.7 471078.35 569705.22 471079.15 569682.55 471078.52 569678.9 471076.13 569676.33 471073.37 569674.99 471068.4 569674.99 471062.36 569675.08 471059.16 569676.41 471057.29 569679.26 471055.6 569681.75,g_5004,EPSG:2180,2,36.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6327,,,,,,,,,,,
2CE79A9C-9C63-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTWP03,true,inapplicable,Dok,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_601,0025_601_small,0050_601_small,0100_601_small,true,inapplicable,true,inapplicable,true,inapplicable,470938.55 571626.7 470938.42 571632.02 470941.31 571635.69 470946.62 571636.68 470956.4 571632.67 470964.01 571626.44 470967.95 571621.85 470968.41 571617.05 470966.51 571612.59 470963.1 571609.77 470957.25 571609.7 470950.77 571613.05 470941.24 571621.06 470938.55 571626.7,g_5039,EPSG:2180,2,39.5,Ps,true,inapplicable,PL.PZGIK.BDOT10k.PTWPA.04.6328,,,,,,,,,,,
