OT_PTZB_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTZB_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTZB_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTZB_A/czyObiektBDOO/__text,OT_PTZB_A/x_kod/__text,OT_PTZB_A/x_skrKarto/_xsi:nil,OT_PTZB_A/x_skrKarto/_nilReason,OT_PTZB_A/x_katDoklGeom/__text,OT_PTZB_A/x_zrodloDanychG/__text,OT_PTZB_A/x_zrodloDanychA/__text,OT_PTZB_A/x_katIstnienia/_xsi:nil,OT_PTZB_A/x_katIstnienia/_nilReason,OT_PTZB_A/x_rodzajReprGeom/__text,OT_PTZB_A/x_uzytkownik/_xlink:href,OT_PTZB_A/x_aktualnoscG/__text,OT_PTZB_A/x_aktualnoscA/__text,OT_PTZB_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTZB_A/x_dataUtworzenia/__text,OT_PTZB_A/x_kodKarto10k/__text,OT_PTZB_A/x_kodKarto25k/_xsi:nil,OT_PTZB_A/x_kodKarto25k/_nilReason,OT_PTZB_A/x_kodKarto50k/__text,OT_PTZB_A/x_kodKarto100k/__text,OT_PTZB_A/x_kodKarto250k/_xsi:nil,OT_PTZB_A/x_kodKarto250k/_nilReason,OT_PTZB_A/x_kodKarto500k/_xsi:nil,OT_PTZB_A/x_kodKarto500k/_nilReason,OT_PTZB_A/x_kodKarto1000k/_xsi:nil,OT_PTZB_A/x_kodKarto1000k/_nilReason,OT_PTZB_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/_gml:id,OT_PTZB_A/geometria/Polygon/_srsName,OT_PTZB_A/geometria/Polygon/_srsDimension,OT_PTZB_A/charakter/__text,OT_PTZB_A/rodzaj/__text,OT_PTZB_A/roslinnosc/__text,OT_PTZB_A/_gml:id,OT_PTZB_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTZB_A/x_kodKarto10k/_xsi:nil,OT_PTZB_A/x_kodKarto10k/_nilReason,OT_PTZB_A/x_kodKarto50k/_xsi:nil,OT_PTZB_A/x_kodKarto50k/_nilReason,OT_PTZB_A/x_kodKarto100k/_xsi:nil,OT_PTZB_A/x_kodKarto100k/_nilReason,OT_PTZB_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTZB_A/x_kodKarto25k/__text,OT_PTZB_A/x_informDodatkowa/__text,OT_PTZB_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/10/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/11/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/12/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/13/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/14/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/15/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/16/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/17/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/18/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/19/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/20/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/21/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/22/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/23/LinearRing/posList/__text,OT_PTZB_A/geometria/Polygon/interior/24/LinearRing/posList/__text
2CE79A9C-9F1C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474385.56 575160.11 474410.81 575182.21 474440.12 575129.04 474414.15 575115 474385.56 575160.11,g_23215,EPSG:2180,2,Luz,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63631,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FB7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,475909.71 570332.42 475942.45 570338.66 475958.79 570341.76 475968.01 570324.07 475948.02 570315.49 475949.13 570311.92 475915.5 570304.12 475909.71 570332.42,g_23250,EPSG:2180,2,Luz,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63810,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FB8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474568.02 575027.07 474568.26 575035.13 474587.61 575034.33 474587.14 575047.1 474587.19 575051.71 474638.99 575051.71 474639.09 575042.43 474638.81 575030.07 474638.45 575014.57 474637.9 574990.36 474610.42 574990.36 474604.34 574992.59 474594.73 574992.54 474579.34 574992.43 474577.74 575014.45 474577.35 575018.84 474576.31 575021.7 474575.01 575023.52 474572.93 575025.08 474568.02 575027.07,g_23285,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63644,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FB9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474570.58 574948.79 474582.31 574949.6 474606.27 574950.87 474606.73 574941.01 474607.24 574929.86 474615.35 574930.71 474615.7 574924.45 474615.87 574918.06 474615.95 574915.06 474616.44 574896.77 474626.99 574897.01 474627.17 574890.82 474609.22 574877.32 474608.32 574897.57 474592.36 574897.25 474591.85 574918 474583.86 574918.09 474571.53 574917.83 474571.44 574922.72 474571.18 574936.72 474570.58 574948.79,g_23320,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63645,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474586.93 574850.13 474647.23 574854.65 474694.48 574857.43 474695.55 574835.52 474656.15 574833.27 474648.42 574833.06 474650.3 574808.14 474589.71 574806.09 474586.93 574850.13,g_23355,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63646,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474587.55 575087.98 474587.55 575131.59 474638.66 575132.05 474638.6 575103.04 474638.6 575088.8 474587.55 575087.98,g_23390,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63647,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474597.01 574664.62 474628.04 574664.13 474628.3 574672.53 474656.45 574671.73 474656.1 574658.72 474688.97 574658.79 474689.13 574635.8 474689.2 574626 474689.26 574616.63 474689.28 574610.04 474689.57 574586.19 474689.67 574578.05 474689.7 574571.91 474689.4 574570.06 474689.45 574565.36 474689.84 574558.95 474690.16 574553.83 474717.81 574554.23 474748.47 574554.67 474749.77 574528.45 474750.12 574521.3 474750.35 574514.89 474705.42 574513.91 474705.85 574497.41 474690.87 574497.03 474691.02 574477.67 474691.16 574459.71 474691.33 574436.55 474691.51 574413.01 474691.58 574403.24 474696.86 574404.37 474697.79 574378.52 474733.59 574383.35 474737.87 574368.22 474740.05 574359.05 474743.95 574346.05 474744.09 574344.89 474756.35 574352.05 474768.04 574349.88 474773.63 574340.64 474774.48 574329.78 474778.2 574329.2 474793.7 574303.93 474780.08 574293.34 474774.17 574288.09 474760.92 574275.1 474758.8 574272.76 474750.49 574263.55 474746.3 574258.52 474740.6 574251.25 474732.72 574240.69 474729.46 574236.33 474726.71 574231.75 474720.3 574219.86 474719.28 574217.41 474712.22 574200.55 474671.71 574198.5 474672 574195.63 474672.19 574193.81 474672.68 574186.09 474673.27 574176.8 474673.37 574172.01 474673.07 574163.2 474637.28 574155.03 474630.86 574174.3 474626.82 574173.57 474622.67 574193.86 474616.22 574225.36 474631.63 574226.97 474645.14 574228.31 474648.8 574228.67 474654.37 574229.25 474666.79 574230.54 474665.96 574235.87 474664.33 574246.25 474662.81 574255.96 474661.7 574265.45 474658.43 574288.11 474655.59 574307.81 474652.92 574326.34 474652.15 574335.87 474651.92 574338.75 474651.84 574343.84 474651.68 574353.13 474651.68 574362.55 474651.68 574364.54 474652.42 574378.68 474652.73 574387.27 474653.14 574398.6 474653.89 574415.63 474655.29 574436.12 474656.61 574459.72 474650.42 574459.46 474645.43 574459.22 474630.91 574459.58 474625.44 574459.11 474619.49 574458.39 474610.56 574455.99 474608.07 574475.74 474656.61 574477.11 474656.6 574506.82 474656.55 574524.55 474656.6 574538.57 474656.22 574558.4 474655.95 574585.69 474655.86 574594.28 474655.63 574617.17 474655.57 574625.25 474628.74 574626.1 474628.31 574607.99 474628.04 574596.33 474625.93 574595.24 474625.16 574570.09 474601.79 574569.97 474599.91 574607.35 474598.96 574626.1 474598.04 574644.3 474597.01 574664.62,g_23425,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63648,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474599.22 573539.87 474605.21 573541.42 474606.41 573541.65 474609.64 573542.28 474612.88 573542.9 474615.06 573543.33 474621.17 573544.65 474621.02 573546.72 474668.76 573550.15 474669.22 573542.61 474723.44 573545.61 474724.57 573521.38 474709.73 573520.21 474671.01 573517.15 474672.2 573501.59 474666.22 573501.04 474648.29 573499.41 474650.62 573466.45 474674.77 573467.82 474676.4 573446.34 474640.21 573443.51 474638.55 573465.77 474622.35 573464.71 474620.56 573496.88 474603.12 573495.29 474599.22 573539.87,g_23460,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63649,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474627.4 570716.01 474639.18 570724.22 474643.15 570726.48 474654.52 570731.79 474663.81 570735.55 474666.37 570728.84 474684.53 570679 474661.3 570670.53 474648.17 570673.87 474647.07 570678.15 474644.77 570683.67 474627.4 570716.01,g_23495,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63650,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-9FBF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,474632.08 569067.44 474635.39 569108.6 474651.7 569107.34 474668.3 569105.52 474665.02 569064.78 474649.42 569066.04 474632.08 569067.44,g_23530,EPSG:2180,2,Luz,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.63651,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A064-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,,,0050_315,0100_315,true,inapplicable,true,inapplicable,true,inapplicable,480144.39 574308.7 480161.58 574334.24 480188.55 574317.56 480171.21 574290.61 480144.39 574308.7,g_23565,EPSG:2180,2,Gst,Jrd,Br,PL.PZGIK.BDOT10k.PTZBA.04.631028,,,,true,inapplicable,,,,,,0025_315,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A065-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474068.5 570486.49 474209.9 570537.56 474295.35 570576.99 474371.58 570613.82 474391.91 570576.44 474406.24 570556.35 474401.69 570553.23 474403.46 570543.88 474373.46 570538.11 474320.31 570527.63 474286.47 570521.54 474284.9 570530.28 474268.62 570523.58 474266.71 570523.69 474233.53 570508.76 474203.94 570496.02 474199.57 570490.76 474183.99 570481.22 474156.33 570469.46 474154.82 570458.76 474122.2 570444.9 474116.5 570458.31 474112.63 570474.19 474077.19 570462.04 474068.5 570486.49,g_23600,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631196,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A066-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474096.06 574217.05 474100.34 574217.26 474117.32 574228.16 474190.42 574230.82 474191.45 574183.47 474192.54 574133.8 474192.71 574125.98 474186.39 574125.43 474125.92 574123.57 474100.27 574122.59 474098.36 574159.5 474096.28 574211.54 474096.06 574217.05,g_23635,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631197,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A067-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474100.87 571759.79 474102.95 571776.57 474112.73 571773.31 474114.47 571778.01 474117.9 571786.71 474120.46 571793.53 474162.71 571776.62 474151.75 571750.86 474141.21 571752.59 474100.87 571759.79,g_23670,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631198,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A068-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474121.17 574781.3 474124.82 574780.82 474156.98 574776.54 474170.04 574774.8 474172.34 574732.23 474148.33 574730.67 474145.05 574729.52 474143.32 574727.78 474141.97 574725.08 474128.12 574719.08 474121.17 574781.3,g_23705,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631199,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A069-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474134.71 574662.27 474159.64 574663.92 474184.28 574665.55 474201.79 574666.69 474212.94 574667.42 474213.28 574661.4 474213.75 574651.41 474215.77 574628.92 474226.23 574627.78 474226.3 574621.49 474207.89 574620.17 474209.49 574585.46 474203.19 574577.47 474161.18 574571.91 474145.91 574570.78 474139.29 574570.02 474137.52 574625.55 474137.19 574636.04 474134.71 574662.27,g_23740,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631200,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474177.21 574070.35 474194.28 574076.68 474203.36 574039.94 474184.99 574036.82 474181.56 574050.76 474177.21 574070.35,g_23775,EPSG:2180,2,Luz,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631201,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474181.51 571777.93 474186.59 571787.57 474193.8 571800.99 474250.6 571773.16 474247.91 571766.86 474242.79 571753.84 474233.97 571757.3 474212.63 571765.69 474181.51 571777.93,g_23810,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631202,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474191.45 574183.47 474197.04 574184.37 474205.8 574187.01 474215.82 574189.05 474220.19 574167.63 474226.69 574143.41 474217.21 574140.25 474203.5 574135.5 474198.55 574134.51 474192.54 574133.8 474191.45 574183.47,g_23845,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631203,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474204.71 574336.95 474266.89 574338.39 474406.18 574319.99 474425.33 574316.73 474425.41 574298.09 474426.31 574243.04 474427.08 574231.95 474373.49 574226.8 474338.57 574224.41 474299.59 574223.45 474267.98 574223.72 474266.62 574252.2 474251.86 574251.53 474239.79 574250.99 474220.74 574250.13 474207.35 574249.47 474206.53 574263.99 474205.32 574312.66 474204.71 574336.95,g_23880,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631204,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474204.77 570695.56 474211.69 570697.96 474229.89 570698.98 474252.16 570700.71 474264.19 570702.27 474268.03 570692.16 474258.32 570688.74 474248.36 570684.6 474239.97 570681.1 474233.5 570678.41 474215.37 570670.87 474213.41 570675.62 474204.77 570695.56,g_23915,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631205,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A06F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474205.02 572333.97 474215.22 572362.64 474219.55 572361.12 474231.2 572357 474233.43 572356.22 474224.17 572327.02 474220.98 572328.29 474214.6 572330.57 474205.02 572333.97,g_23950,EPSG:2180,2,Gst,Pmg,Br,PL.PZGIK.BDOT10k.PTZBA.04.631206,,,,true,inapplicable,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A11A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474636.1 575375.63 474672.23 575405.85 474712.18 575439.37 474730.49 575454.91 474755.76 575475.52 474776.48 575490.86 474795.44 575504 474817.3 575518.31 474850.14 575538 474867.22 575547.07 474886.56 575556.05 474911.95 575568.17 474934.66 575510.36 474937.32 575502.82 474939.1 575494.99 474941.77 575481.24 474942.8 575470.9 474943.68 575461.89 474945.15 575437.51 474946.38 575404.9 474946.55 575400.22 474935.53 575399.93 474932.68 575399.86 474911.09 575399.16 474912.31 575377.88 474900.24 575377.61 474900.37 575371.76 474902.86 575298.55 474902.95 575295.64 474903.76 575283.3 474865.83 575283.02 474765.08 575282.29 474752.14 575290.71 474637.21 575290.34 474636.1 575375.63,g_23985,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631239,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A11B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474657.67 575102.82 474657.67 575173.67 474677.24 575172.75 474681.19 575175.29 474728.74 575176.27 474740.02 575172.89 474746.37 575175.43 474748.77 575180.08 474759.56 575180.49 474759.78 575117.01 474751.59 575111.22 474735.79 575110.52 474736.55 575102.29 474703.78 575101.11 474704.3 575076.84 474685 575076.54 474684.78 575090.56 474679.96 575102.26 474657.67 575102.82,g_24020,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631240,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
2CE79A9C-A11C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTZB03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_140,true,inapplicable,,,true,inapplicable,true,inapplicable,true,inapplicable,474690.23 570853.29 474726.87 570883.08 474767.78 570895.17 474769.87 570888.11 474773.63 570875.38 474765.71 570873.08 474751.22 570866.61 474704.18 570833.84 474690.23 570853.29,g_24055,EPSG:2180,2,Gst,Pmg,Bl,PL.PZGIK.BDOT10k.PTZBA.04.631241,,,,,,true,inapplicable,true,inapplicable,,,,,,,,,,,,,,,,,,,,,,,,
