OT_PTNZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTNZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTNZ_A/czyObiektBDOO/__text,OT_PTNZ_A/x_kod/__text,OT_PTNZ_A/x_skrKarto/_xsi:nil,OT_PTNZ_A/x_skrKarto/_nilReason,OT_PTNZ_A/x_katDoklGeom/__text,OT_PTNZ_A/x_zrodloDanychG/__text,OT_PTNZ_A/x_zrodloDanychA/__text,OT_PTNZ_A/x_katIstnienia/_xsi:nil,OT_PTNZ_A/x_katIstnienia/_nilReason,OT_PTNZ_A/x_rodzajReprGeom/__text,OT_PTNZ_A/x_uzytkownik/_xlink:href,OT_PTNZ_A/x_aktualnoscG/__text,OT_PTNZ_A/x_aktualnoscA/__text,OT_PTNZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTNZ_A/x_dataUtworzenia/__text,OT_PTNZ_A/x_kodKarto10k/_xsi:nil,OT_PTNZ_A/x_kodKarto10k/_nilReason,OT_PTNZ_A/x_kodKarto25k/_xsi:nil,OT_PTNZ_A/x_kodKarto25k/_nilReason,OT_PTNZ_A/x_kodKarto50k/_xsi:nil,OT_PTNZ_A/x_kodKarto50k/_nilReason,OT_PTNZ_A/x_kodKarto100k/_xsi:nil,OT_PTNZ_A/x_kodKarto100k/_nilReason,OT_PTNZ_A/x_kodKarto250k/_xsi:nil,OT_PTNZ_A/x_kodKarto250k/_nilReason,OT_PTNZ_A/x_kodKarto500k/_xsi:nil,OT_PTNZ_A/x_kodKarto500k/_nilReason,OT_PTNZ_A/x_kodKarto1000k/_xsi:nil,OT_PTNZ_A/x_kodKarto1000k/_nilReason,OT_PTNZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTNZ_A/geometria/Polygon/_gml:id,OT_PTNZ_A/geometria/Polygon/_srsName,OT_PTNZ_A/geometria/Polygon/_srsDimension,OT_PTNZ_A/rodzaj/__text,OT_PTNZ_A/_gml:id,OT_PTNZ_A/geometria/Polygon/interior/LinearRing/posList/__text,OT_PTNZ_A/x_informDodatkowa/__text
2CE79A9C-95AC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,467327.65 573018.64 467309.23 573035.22 467297.13 573023.85 467255.68 573062.17 467370.92 573186.75 467427.9 573128.35 467421.58 573121.42 467399.46 573097.22 467411.14 573086.17 467365.41 573034.31 467355.51 573032.5 467347.3 573040.15 467327.65 573018.64,g_1635,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6399,,
2CE79A9C-95AD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476156.36 573569.44 476159.49 573537.29 476087.3 573524.42 476083.46 573556.46 476156.36 573569.44,g_1668,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63100,,
2CE79A9C-95AE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,479052.38 571894.86 479040.23 571906.82 478986.8 571961.66 479022.76 572002.51 479028.32 572008.22 479036.72 572000.95 479053.35 572015.91 479070.16 572000.71 479067.58 571997.23 479105.17 571963.99 479112.81 571990.53 479123.65 571988.06 479118.19 571958.4 479117.5 571931.05 479117.12 571915.48 479110.61 571906.43 479064.49 571895.97 479058.61 571901.49 479052.38 571894.86,g_1701,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63101,,
2CE79A9C-95AF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,471511.27 569297.32 471606.07 569355.82 471697.82 569299.59 471705.72 569293.84 471807.64 569222 471816.92 569215.46 471802.95 569193.7 471818.98 569183 471800.62 569154.65 471795.27 569145.99 471782.64 569126.2 471743.52 569150.39 471634.04 569219.42 471511.27 569297.32,g_1734,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63103,,
2CE79A9C-95B0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,472872.83 573407.44 472810.91 573410.02 472818.84 573453.4 472836.19 573548.32 472838.39 573560.36 472840.5 573571.86 472841.43 573576.96 472842.46 573582.6 472844.32 573592.79 472846.41 573604.21 472847.42 573609.75 472848.55 573615.96 472850.33 573625.69 472853.64 573643.79 472858.34 573669.53 472857.6 573730.53 472896.76 573731.98 472924.89 573733.02 472976.53 573734.92 472970.08 573647.81 472986.33 573647.25 472984.17 573524.23 472984.18 573517.73 472984 573492.12 472983.8 573464.02 472983.75 573456.48 472872.83 573407.44,g_1767,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63104,,
2CE79A9C-95B1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475998.14 569534.65 476007.75 569575.54 476080.99 569550.5 476152.11 569526.78 476143.15 569483.42 476136.57 569441.33 476135.89 569436.99 476128.79 569384.39 476104.21 569387.71 476108.32 569409.73 475978.01 569443.59 475988.15 569491 475998.14 569534.65,g_1800,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63105,,
2CE79A9C-95B2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478709.51 574843.03 478745.49 574842.83 478744.12 574807.44 478740.46 574807.7 478736.99 574807.94 478712.09 574808.42 478708.61 574808.4 478709.51 574843.03,g_1833,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63106,,
2CE79A9C-95B3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,469026.62 572245.48 469026.62 572251.61 469061.07 572339.7 469065.67 572344.3 469073.32 572346.98 469077.92 572347.36 469086.34 572347.75 469149.5 572324.76 469157.54 572318.25 469160.99 572310.98 469161.37 572299.87 469162.85 572289.41 469163.39 572285.59 469161.8 572281.01 469148.48 572246.37 469143.45 572233.8 469139.01 572224.77 469134.72 572217.37 469129.68 572209.97 469121.38 572203.36 469068.31 572223.3 469032.11 572236.9 469026.62 572245.48,g_1866,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63107,,
2CE79A9C-95B4-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,469231.06 572352.34 469295.44 572341.98 469284.27 572277.75 469314.61 572274.79 469329.35 572273.86 469357.1 572271.16 469376.32 572278.79 469452.5 572264.68 469460.38 572263.1 469472.22 572264.28 469478.29 572265.02 469497.23 572263.99 469507.3 572260.58 469514.62 572254.81 469517.95 572251.41 469563.68 572251.11 469562.86 572191.12 469558.21 572190.59 469552.72 572187.68 469540.6 572183.18 469523.87 572172.97 469517.21 572170.3 469508.78 572167.05 469485.39 572161.72 469466.75 572157.58 469459.05 572155.8 469449.58 572154.62 469430.93 572155.5 469375.88 572158.17 469263.2 572165.65 469237.65 572167.34 469207.75 572170.9 469175.23 572183.12 469184.79 572284.2 469216.98 572282.11 469220.52 572294.87 469224.35 572315.04 469231.06 572352.34,g_1899,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.63108,,
2CE79A9C-95BF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476642.88 575736.4 476657.72 575748.88 476678.12 575743.03 476696.02 575756.75 476707.9 575742.86 476734.92 575709.44 476740.81 575703.08 476712.7 575678.83 476725.78 575664.43 476689.54 575631.72 476678.07 575657.07 476642.88 575736.4,g_1932,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.63120,,
2CE79A9C-95C0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475824.51 576569.09 475931.04 576726.29 476005.91 576613.42 476002.9 576607.95 476025.2 576585.07 476023.43 576579.28 476061.38 576560.62 476065.57 576555.78 476111.89 576533.49 476101.93 576512.78 476095.03 576515.96 476080.7 576474.38 476065.52 576469.38 476049.36 576464.3 475963.97 576502.74 475969.67 576513.58 475980.38 576509.56 475984.56 576517.76 476046.93 576488.14 476068.67 576534.32 475992.61 576569.8 475986.94 576559.76 475951.64 576575.32 475925.54 576521.02 475824.51 576569.09,g_1965,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.63121,,
2CE79A9C-95C1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475797.49 575903.05 475798.31 575908.48 475802.88 575938.55 475881.89 575924.85 475887.83 575944.49 475938.15 575921.77 475915.9 575897.09 475905.26 575886.86 475900.19 575883.14 475871.38 575890.27 475852.33 575893.98 475797.49 575903.05,g_1998,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.63122,,
2CE79A9C-95C2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ02,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475895.42 575835.89 475901.89 575853.47 475916.7 575864.78 475921.92 575863.71 475956.82 575856.52 475950.84 575818.23 475895.42 575835.89,g_2031,EPSG:2180,2,Tps,PL.PZGIK.BDOT10k.PTNZA.04.63123,,
2CE79A9C-9563-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474688.67 574764.98 474697.72 574765.33 474722.3 574766.13 474741.67 574767.56 474741.94 574760.85 474742.43 574748.54 474737.9 574748.36 474723.98 574747.88 474724.15 574743.28 474723.47 574743.39 474720.24 574743.3 474719.43 574743.28 474712.93 574743.11 474713.63 574717.83 474689.65 574717.52 474688.67 574764.98,g_2064,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6321,,
2CE79A9C-9564-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474693.6 574868.94 474709.24 574869.9 474715.48 574870.07 474714.49 574899.32 474725.61 574899.86 474736.24 574900.37 474739.52 574900.31 474740.59 574870.61 474741.8 574837.18 474695.55 574835.52 474694.48 574857.43 474693.6 574868.94,g_2097,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6322,,
2CE79A9C-9565-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474795.25 573102.39 474809.57 573102.62 474804.95 573118.78 474803.74 573124.46 474802.79 573128.95 474801.87 573137.89 474801.69 573180.41 474819.03 573180.02 474854.83 573179.21 474878.29 573177.99 474878.35 573119.63 474854.47 573108.91 474841.43 573103.22 474836.09 573100.89 474827.46 573095.96 474824.38 573093.18 474821.91 573089.79 474820.06 573084.24 474819.44 573074.99 474817.9 573055.26 474816.98 573041.38 474797.08 573040.6 474796.81 573056.67 474795.54 573097.86 474795.25 573102.39,g_2130,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6323,,
2CE79A9C-9566-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474816.96 574589.71 474820.86 574615.76 474835.7 574625.74 474832.15 574637.35 474862.41 574627.78 474870.6 574625.12 474885.62 574620.25 474889.1 574619.12 474901.45 574615.12 474910.67 574612.13 474920.43 574608.96 474947.52 574600.15 474977.1 574591.39 474976.14 574586.56 474983.67 574578.32 475019.42 574565.54 474996.43 574568.38 474979.66 574567.05 474956.17 574566.38 474955.41 574566.49 474930.49 574574.44 474911.7 574581.83 474890.34 574586.71 474889.73 574599.4 474862.3 574607.65 474857.61 574608.94 474854.69 574585.08 474816.96 574589.71,g_2163,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6324,,Teren budowy
2CE79A9C-9567-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,474832.5 574869.98 474863.68 574870.99 474878.66 574871.59 474879.63 574840.95 474863.52 574839.94 474833.55 574838.72 474832.6 574866.88 474832.5 574869.98,g_2197,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6325,,
2CE79A9C-9568-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475531.56 570953.14 475534.69 570966.04 475593.66 570947.96 475630.04 570922.1 475682.49 570898 475676.02 570888.29 475670.27 570896.82 475531.56 570953.14,g_2230,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6326,,
2CE79A9C-9569-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,475604.21 572432.88 475616.97 572443.46 475629.46 572453.16 475644.86 572419.37 475658.81 572388.77 475607.83 572367.36 475607.09 572393.02 475606.13 572405.35 475604.37 572427.73 475604.21 572432.88,g_2263,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6327,,Miejski plac zabaw Misiaczek
2CE79A9C-956A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476119.06 575818.34 476121.37 575931.66 476388.66 575925.55 476554.45 575921.99 476551.9 575778.31 476549.17 575624.51 476466.49 575535.46 476459.36 575527.78 476266.55 575531.78 476271.63 575810.42 476124.42 575814.14 476119.06 575818.34,g_2297,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6329,,
2CE79A9C-956B-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476281.85 572604.56 476295.61 572616.15 476326.17 572608.96 476321.72 572569.11 476318.28 572565.27 476293.01 572569.31 476281.85 572604.56,g_2330,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6330,,
2CE79A9C-956C-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,476650.86 573670.16 476672.68 573671.28 476670.79 573698.16 476683.17 573697.78 476683.74 573687.02 476693.97 573687.51 476697.96 573620.52 476654.92 573617.25 476652.73 573646.89 476650.86 573670.16,g_2363,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6331,,
2CE79A9C-956D-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477241.77 575095.79 477238.91 575097.84 477236.93 575100.45 477235.16 575104.06 477234.49 575107.77 477235.32 575127.6 477235.91 575131 477236.97 575133.89 477239.97 575136.4 477244.07 575137.69 477285.38 575136.98 477285.34 575133.35 477284.26 575097.88 477284.11 575094.14 477245.73 575095.07 477241.77 575095.79,g_2396,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6332,,
2CE79A9C-956E-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477696.36 574958.71 477696.46 574966.32 477696.52 574971.09 477696.6 574977.82 477699.71 574977.75 477699.74 574978.16 477702.44 574978.12 477708.76 574978.03 477709.28 575003.35 477709.44 575011.18 477767.15 575011.11 477767.95 575023.53 477944.33 575019.04 477942.8 574967.06 477942.64 574961.78 477942.48 574956.27 477904.72 574957.03 477902.61 574911.1 477877.82 574912.24 477878.64 574919.25 477806.66 574922.79 477807.36 574956.15 477735.7 574957.65 477728.12 574957.68 477727.64 574942.37 477708.08 574942.19 477708.43 574958.5 477696.36 574958.71,g_2429,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6333,,
2CE79A9C-956F-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477811.77 575451.98 477812.52 575477.16 477812.7 575503.82 477995.62 575500.98 477995.2 575473.54 477995.44 575448.34 477994.94 575444.77 477993.45 575441.62 477990.13 575439.54 477989.59 575422.91 477823.78 575426.39 477824.6 575442.42 477819.91 575442.53 477817 575443.28 477814.09 575444.94 477812.35 575447.91 477811.77 575451.98,g_2462,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6334,,
2CE79A9C-9570-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477849.39 574234.02 477849.78 574240.4 477850.63 574254.14 477857.56 574253.84 477890.19 574252.44 477901.22 574251.97 477919.56 574251.21 477928.65 574250.84 477928.54 574248.58 477928.02 574238.1 477927.78 574233.22 477919.04 574233.36 477918.3 574207.82 477917.93 574194.97 477856.46 574196.75 477857.85 574234.02 477849.39 574234.02,g_2495,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6335,,
2CE79A9C-9571-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477852.9 575608.16 477853.31 575628.87 477853.98 575632.77 477855.39 575635.42 477858.29 575637.83 477858.52 575668.85 477968.29 575666.45 477967.62 575636.66 477965.83 575594.76 477943.1 575595.14 477942.85 575557.81 477942.59 575537.71 477868.31 575539.85 477868.98 575559.41 477882.53 575558.97 477882.78 575596.39 477863.51 575597.05 477859.12 575597.46 477856.3 575599.37 477854.14 575601.78 477853.15 575604.6 477852.9 575608.16,g_2528,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6336,,
2CE79A9C-9572-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,477930.2 575071.71 477930.44 575091.43 477942.84 575091.27 477972.47 575090.72 477989.69 575089.69 477988.63 575070.12 477930.2 575071.71,g_2561,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6337,,
2CE79A9C-9573-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478073.01 575614.28 478073.67 575643.18 478131.42 575641.86 478130.76 575612.96 478073.01 575614.28,g_2594,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6338,,
2CE79A9C-9574-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTNZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,478986.02 576238.37 479002.52 576243.98 479008.07 576233.51 479018.99 576215.05 479025.68 576204.03 479035.35 576191.64 479043.17 576183.08 479047.59 576178.62 479053.91 576172.97 479047.37 576159.6 479041.21 576144.46 479032.17 576129.47 479028.9 576134.92 479023.86 576146.22 479015.97 576164.05 479004.8 576192.16 478990.84 576225.56 478986.02 576238.37,g_2627,EPSG:2180,2,Urz,PL.PZGIK.BDOT10k.PTNZA.04.6339,,
