OT_PTLZ_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTLZ_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTLZ_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTLZ_A/czyObiektBDOO/__text,OT_PTLZ_A/x_kod/__text,OT_PTLZ_A/x_skrKarto/_xsi:nil,OT_PTLZ_A/x_skrKarto/_nilReason,OT_PTLZ_A/x_katDoklGeom/__text,OT_PTLZ_A/x_zrodloDanychG/__text,OT_PTLZ_A/x_zrodloDanychA/__text,OT_PTLZ_A/x_katIstnienia/_xsi:nil,OT_PTLZ_A/x_katIstnienia/_nilReason,OT_PTLZ_A/x_rodzajReprGeom/__text,OT_PTLZ_A/x_uzytkownik/_xlink:href,OT_PTLZ_A/x_aktualnoscG/__text,OT_PTLZ_A/x_aktualnoscA/__text,OT_PTLZ_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTLZ_A/x_dataUtworzenia/__text,OT_PTLZ_A/x_kodKarto10k/__text,OT_PTLZ_A/x_kodKarto25k/__text,OT_PTLZ_A/x_kodKarto50k/__text,OT_PTLZ_A/x_kodKarto100k/__text,OT_PTLZ_A/x_kodKarto250k/_xsi:nil,OT_PTLZ_A/x_kodKarto250k/_nilReason,OT_PTLZ_A/x_kodKarto500k/_xsi:nil,OT_PTLZ_A/x_kodKarto500k/_nilReason,OT_PTLZ_A/x_kodKarto1000k/_xsi:nil,OT_PTLZ_A/x_kodKarto1000k/_nilReason,OT_PTLZ_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/_gml:id,OT_PTLZ_A/geometria/Polygon/_srsName,OT_PTLZ_A/geometria/Polygon/_srsDimension,OT_PTLZ_A/gatunekDrzew/0/__text,OT_PTLZ_A/kategoria/__text,OT_PTLZ_A/rodzaj/__text,OT_PTLZ_A/_gml:id,OT_PTLZ_A/x_uwagi/__text,OT_PTLZ_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/2/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/3/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/4/LinearRing/posList/__text,OT_PTLZ_A/gatunekDrzew/0/_xsi:nil,OT_PTLZ_A/gatunekDrzew/0/_nilReason,OT_PTLZ_A/gatunekDrzew/1/__text,OT_PTLZ_A/nazwa/__text,OT_PTLZ_A/geometria/Polygon/interior/5/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/6/LinearRing/posList/__text,OT_PTLZ_A/x_informDodatkowa/__text,OT_PTLZ_A/geometria/Polygon/interior/7/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/8/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/9/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/10/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/11/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/12/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/13/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/14/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/15/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/16/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/17/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/18/LinearRing/posList/__text,OT_PTLZ_A/geometria/Polygon/interior/19/LinearRing/posList/__text
2CE79A9C-9534-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_705,0025_705,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470453.22 573231.29 470466.39 573322.04 470457.64 573340.49 470486.74 573456.44 470489.85 573470.67 470492.09 573487.02 470493.76 573497.73 470494.35 573504.15 470495.19 573510.46 470499.37 573517.42 470518.62 573540.57 470526.94 573543.66 470534.79 573543.19 470546.45 573538.46 470568.5 573529.02 470606.78 573514.74 470655.45 573498.12 470665.78 573495.29 470674.26 573493.08 470696.75 573491.95 470679.75 573473.39 470680.67 573432.65 470696.23 573412.04 470700.35 573385.03 470693.49 573366.72 470689.82 573264.17 470637.65 573234.94 470548.31 573233.48 470453.22 573231.29,g_11076,EPSG:2180,2,,M,Las,PL.PZGIK.BDOT10k.PTLZA.04.63496,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9535-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_704,0025_704,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470696.75 573491.95 470674.26 573493.08 470665.78 573495.29 470655.45 573498.12 470606.78 573514.74 470568.5 573529.02 470546.45 573538.46 470557.13 573538.43 470562.12 573542 470566.87 573550.8 470572.34 573566.73 470573.76 573579.57 470572.81 573594.31 470572.1 573601.45 470571.01 573620.06 470571.01 573626.26 470571.24 573637.74 470571.93 573649.91 470573.54 573656.34 470574.45 573659.57 470570.09 573653.35 470565.04 573644.17 470562.29 573636.36 470555.63 573619.14 470546.67 573613.86 470530.37 573614.78 470517.68 573619.54 470524.21 573636.05 470544.48 573695.44 470551.54 573692.97 470563.61 573688.75 470580.89 573682.7 470583.51 573681.78 470609.27 573672.77 470618.46 573669.56 470637.6 573662.86 470666.74 573652.66 470711.94 573637.93 470730.52 573631.87 470760.1 573622.24 470785.33 573614.02 470788.78 573698.43 470793.97 573786.27 470795.19 573855.06 470811.89 573925.44 470828.47 573990.25 470835.71 573994.08 470845.16 573996.99 470856.8 573999.89 470758.11 574011.28 470748.33 574011.83 470744.31 574057.16 470736.09 574150.17 470734.67 574168.32 470734.95 574171.16 470737.22 574173.71 470743.74 574180.23 470757.07 574192.43 470771.68 574208.8 470779.16 574214.3 470791.41 574215.5 470812.69 574217.54 470824.77 574220.94 470830.05 574225.37 470832.43 574232.18 470833.62 574240.01 470832.08 574245.18 470833.6 574248.21 470850.32 574239.41 470865.21 574230.77 470916.6 574202.53 470921.17 574200.02 470921.7 574202.51 470931.25 574246.97 470938.93 574281.87 470948.63 574325.98 470950.11 574337.54 470950.48 574346.8 470950.55 574358.11 470950.56 574360.33 470987.93 574365.14 470998.54 574366.21 471010.01 574367.37 471067.19 574373.13 471066.3 574379.07 471064.73 574389.52 471062.46 574398.38 471058.15 574409.73 471040.67 574449.01 471038.61 574452.68 471030.22 574467.63 471022.96 574480.34 471019.1 574486.93 471015.01 574493.06 471010.02 574499.64 471002.98 574506.9 470997.53 574511.45 470991.63 574514.62 470985.72 574516.89 470978.91 574518.26 470973.69 574518.48 470985.98 574529.76 470992.48 574535.14 470998.42 574538.25 471009.45 574540.51 471034.06 574543.06 471045.65 574545.32 471076.2 574550.98 471112.96 574556.35 471144.43 574560.55 471151.14 574561.44 471162.17 574564.27 471173.49 574568.79 471185.73 574574.36 471187.63 574570.18 471193.61 574556.72 471197.97 574547.85 471206.5 574532.45 471221.06 574509.52 471223 574506.5 471234.36 574488.75 471241.1 574478.87 471244.99 574472.89 471248.28 574466.9 471257.41 574450.73 471265.95 574435.31 471270.44 574427.98 471276.71 574419.13 471284 574409.65 471288.77 574403.68 471293.19 574398.14 471352.01 574404.77 471359.91 574405.66 471457.78 574415.89 471457.73 574409.85 471457.51 574385 471457.34 574364.96 471457.16 574344.43 471456.97 574322.46 471456.85 574308.71 471456.62 574282.47 471456.57 574260.15 471456.52 574240.76 471456.46 574218.76 471456.42 574200.21 471456.37 574180.04 471456.32 574158.8 471456.27 574139.55 471456.22 574120.19 471456.17 574099.95 471456.16 574095.81 471456.26 574089.5 471456.57 574085.68 471456.91 574080.31 471457.21 574078.6 471459.45 574065.82 471462.87 574047.91 471468.63 574017.79 471471.63 574002.1 471474.95 573984.74 471478.67 573965.28 471483.19 573941.63 471472.83 573943.61 471459.36 573946.98 471448.26 573949.55 471438.36 573952.13 471425.48 573955.49 471420.92 573956.72 471413 573958.86 471400.71 573962.43 471387.84 573966.79 471376.54 573971.34 471366.24 573975.9 471358.27 573980.26 471358.67 573931.87 471358.67 573925 471359.24 573917.93 471360.01 573909.15 471360.73 573902.85 471347.9 573908.7 471339.27 573914.4 471333.74 573889.56 471323.23 573854.99 471306.7 573812.9 471297.69 573800.12 471287.18 573779.31 471281.04 573763.08 471352.78 573739.02 471423.87 573715.18 471440.73 573672.12 471449.72 573648.98 471451.44 573644.57 471460.93 573620.93 471465.08 573609.85 471470.64 573598.83 471477.63 573585.46 471490.17 573563.45 471504.22 573542.66 471517.01 573524.25 471523.5 573516.47 471532.11 573508.82 471542.67 573502.06 471552.84 573494.92 471555.65 573493.4 471543.99 573489.3 471527.28 573484.34 471515.09 573481.18 471493.87 573478.02 471467.24 573474.85 471442.86 573472.6 471418.48 573468.53 471400.42 573464.02 471383.72 573458.6 471369.27 573452.28 471357.98 573446.41 471345.79 573438.29 471325.03 573423.84 471308.32 573413.91 471303.94 573411.31 471293.88 573407.14 471280.78 573403.52 471261.37 573400.36 471254.74 573399.92 471220.74 573397.65 471200.42 573396.75 471184.62 573398.11 471171.53 573402.17 471162.11 573406.23 471159.08 573407.53 471147.6 573413.46 471134.96 573421.58 471091.33 573454.84 471075.74 573465.69 471042.86 573488.4 471003.13 573518.65 470988.69 573529.48 470981.71 573535.5 470943.09 573568.8 470960.55 573564.33 470969.39 573562.89 470974.45 573562.89 470978.23 573563.79 470980.76 573564.69 470983.29 573566.32 470985.45 573568.48 470987.44 573570.83 470989.24 573573.53 470987.7 573566.59 470985.58 573557.07 471006.5 573552.43 471018.64 573549.27 471030.08 573546.29 471041.04 573543.44 471053.06 573540.31 471071.61 573535.49 471082.68 573576.38 471083.65 573579.98 471085.95 573583.94 471102.7 573612.79 471104.9 573616.58 471107.24 573620.6 471125.53 573652.12 471127.3 573655.16 471114.37 573662.56 471104.11 573668.43 471093.34 573674.59 471083.41 573680.27 471072.87 573686.31 471062.5 573692.24 471048.82 573700.07 471044.54 573702.52 471016.47 573711.16 471013.69 573712.01 471000.16 573716.17 470988.9 573719.63 470977.71 573723.07 470965.85 573726.72 470954.47 573730.22 470945.87 573748.53 470915.49 573766.01 470907.81 573752.49 470940 573736.52 470932.28 573718.46 470930.15 573713.47 470908.14 573671.95 470887.14 573613.65 470883.21 573594.95 470881.88 573588.63 470881.36 573585.64 470870.26 573586.68 470864.36 573531.72 470859.09 573482.73 470855.6 573450.22 470854.83 573442.44 470853.12 573425.27 470843.27 573326.12 470833.16 573231.33 470826.41 573231.45 470816.47 573231.59 470793.85 573231.31 470772.88 573230.62 470743.49 573227.45 470664.09 573218.17 470654.03 573224.71 470638.27 573234.95 470637.65 573234.94 470689.82 573264.17 470693.49 573366.72 470700.35 573385.03 470696.23 573412.04 470680.67 573432.65 470679.75 573473.39 470696.75 573491.95,g_11112,EPSG:2180,2,,I,Las,PL.PZGIK.BDOT10k.PTLZA.04.63498,Brak danych w LMN,471147.96 573705.23 471167.13 573736.72 471169.84 573741.17 471175.68 573737.67 471185.49 573731.79 471196.09 573725.43 471202.23 573721.75 471205.99 573719.57 471219.18 573711.92 471232.75 573736.12 471250.44 573727.46 471263.28 573749.46 471269.25 573759.4 471273.72 573772.22 471281.82 573795.45 471290.4 573820.07 471260.83 573833.03 471257.48 573825.4 471255.81 573821.61 471244.56 573825.46 471250.62 573847.18 471246.99 573853.49 471244.97 573856.99 471246.62 573858.02 471248.48 573860.09 471250.55 573865.46 471282.15 573952.51 471279.94 573952.29 471269.71 573952.5 471247.16 573952.92 471233.1 573953.46 471230.87 573953.54 471180.64 573954.14 471160.3 573954.38 471152.03 573955.65 471150.69 573956.07 471143.77 573958.19 471123.91 573967.63 471103.51 573977.55 471095.6 573980.66 471091.81 573982.15 471087.01 573983.4 471079.91 573984.45 471065.81 573985.06 471051.72 573985.28 471039.82 573986.95 471034.3 573988.11 471030.84 573988.83 471017.27 573991.96 471006.37 573994.5 471002.03 573995.51 470983.45 573999.27 470978.24 574000.04 470972.17 574000.94 470959.85 574002.19 470950.61 574002.82 470946.05 574003.14 470941.48 574003.45 470918.93 574003.65 470917.61 573998.71 470911.35 573975.35 470908.19 573963.57 470925.06 573959.28 470919.59 573940.54 470914.44 573922.89 470908.19 573901.47 470900.19 573874.07 470911.58 573866.35 470892.8 573829.85 470908.96 573811.67 470911.54 573807.61 470916.46 573804.67 470935.23 573793.44 470954.27 573782.04 470958.26 573779.65 470962.94 573776.85 470981.65 573765.65 471000.09 573754.61 471005.06 573751.64 471009.95 573748.71 471027.92 573737.95 471046.87 573726.61 471050.23 573724.6 471063.48 573716 471072.45 573720.38 471078.7 573723.98 471083.44 573727.2 471088.17 573731.18 471091.96 573734.97 471094.72 573738.7 471098.51 573736.32 471118.41 573723.81 471147.96 573705.23,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9536-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_703,0025_703,0050_702_small,0100_701_small,true,inapplicable,true,inapplicable,true,inapplicable,475343.68 574030.24 475363.73 574038.73 475382.6 574037.89 475385.11 574008.81 475345.07 574006.39 475345.96 573991.18 475346.83 573974.65 475342.44 573974.48 475328.67 573973.71 475301.48 573972.34 475300.75 573982.39 475299.48 573999.89 475297.55 574026.57 475343.68 574030.24,g_11151,EPSG:2180,2,,L,Las,PL.PZGIK.BDOT10k.PTLZA.04.63499,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9384-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_705,0025_705,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470617.76 573749.46 470620.03 573776.34 470635.47 573817.83 470647.45 573851.97 470652.65 573863.5 470658.53 573874.35 470668.19 573889.91 470671.65 573892.78 470675.29 573895.45 470686.19 573900.54 470704.37 573909.02 470727.63 573918.95 470749.93 573930.59 470775.61 573947.79 470791.85 573960.88 470806.39 573973.72 470817.54 573982.69 470826.99 573989.47 470828.47 573990.25 470811.89 573925.44 470795.19 573855.06 470793.97 573786.27 470788.78 573698.43 470785.33 573614.02 470760.1 573622.24 470730.52 573631.87 470711.94 573637.93 470666.74 573652.66 470637.6 573662.86 470618.46 573669.56 470617.76 573749.46,g_11187,EPSG:2180,2,,M,Las,PL.PZGIK.BDOT10k.PTLZA.04.6344,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9385-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_703,0025_703,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470809 570594.25 470847.58 570594.96 470902.32 570591.44 470916.58 570585.08 470987.75 570562.54 471018.79 570555.62 471072.96 570543.95 471111.12 570530.31 471122 570533.87 471133.86 570543.76 471175.15 570535.11 471208.27 570528.96 471234.88 570522.6 471250.31 570516.08 471203.86 570504.76 471176.67 570516.11 471154.34 570520.08 471149.11 570517.73 471145.69 570505.48 471137.88 570500.19 471132.51 570496.61 471120.69 570496.61 471097.78 570500.55 471058.75 570510.94 471021.86 570517.74 471006.11 570522.4 470993.58 570522.75 470987.13 570519.17 470976.39 570514.52 470964.57 570515.23 470953.47 570521.32 470941.3 570531.71 470933.42 570542.09 470923.75 570550.68 470895.82 570554.62 470886.87 570559.28 470878.28 570564.65 470860.01 570567.15 470833.16 570574.67 470814.44 570585.09 470809 570594.25,g_11223,EPSG:2180,2,,L,Las,PL.PZGIK.BDOT10k.PTLZA.04.6345,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9386-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_703,0025_703,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470829.8 571063.91 470838.43 571071.52 470849.43 571079.65 470858.23 571082.18 470877.18 571079.31 470892.57 571079.98 470902.89 571085.4 470911.52 571092.84 470915.24 571100.79 470913.04 571104.85 470904.25 571106.04 470921.18 571114.24 470937.12 571113.15 470977.67 571114.24 471012.95 571111.34 471070.88 571107.72 471092.96 571107.72 471102.38 571111.7 471125.89 571137.77 471135.4 571139.67 471181.65 571140.3 471212.06 571144.1 471229.8 571146 471258.31 571147.9 471279.86 571148.54 471399.99 571139.95 471399.5 571124.25 471387.04 571128.53 471329.88 571126.62 471288.58 571125.12 471276.32 571109.35 471280.32 571096.39 471307.34 571095.13 471327.12 571090.58 471396.64 571088 471396.6 571077.75 471352.06 571081.73 471329.97 571079.2 471291.59 571069.06 471267.33 571079.56 471243.44 571062.17 471188.63 571062.17 471135.04 571060 471132.5 571074.49 471088.69 571067.24 470985.24 571060.06 470938.17 571057.89 470879.15 571049.92 470877.7 571033.62 470925.35 571025.3 471000.08 571013.7 471117.97 570999.22 471212.55 570985.45 471283.52 570985.82 471326.61 570976.76 471421.97 570987.97 471470.85 570983.62 471506.7 571009.34 471528.42 571024.19 471599.57 571020.21 471637.95 571005.36 471670.9 570997.76 471711.09 571008.62 471761.95 571023.19 471779.19 571026.32 471848.65 571027.37 471884.69 571019 471933.78 571026.84 471991.76 571044.09 472003.95 571023.54 472016.75 570994.17 472003.28 570994.06 471980.93 570987.15 471951.05 570983.28 471935.32 570977.71 471919.66 570980.24 471878.89 570972.41 471846.87 570974.71 471748.28 570961.35 471735.84 570963.66 471725.93 570953.75 471708.2 570944.08 471683.09 570950.07 471669.03 570950.13 471654.75 570946.38 471631.03 570946.15 471616.75 570939.01 471605.86 570938.57 471595.88 570939.15 471569.99 570936.94 471552.94 570942.7 471542.34 570947.76 471533.36 570943.85 471520 570942.7 471507.33 570945.46 471484.76 570942.47 471433.85 570944.08 471413.36 570950.96 471398.63 570954.01 471375.09 570950.38 471356.99 570948.57 471335.62 570946.76 471327.66 570948.21 471306.92 570952.37 471286.75 570964.62 471279.05 570965.04 471263.62 570962.97 471243.71 570964.91 471218.6 570959.16 471203.73 570960.89 471177.24 570959.05 471159.96 570972.18 471139.01 570969.51 471123.06 570968.4 471098.02 570970.91 471074.11 570974.58 471051.02 570977.8 471039.26 570977.96 471021.5 570979.95 471008.3 570981.86 470990.37 570981.56 470977.33 570985.75 470949.42 570986.42 470937.58 570992.34 470921.5 570994.71 470911.18 570999.96 470870.03 571009.7 470826.42 571014 470819.15 571019.58 470819.31 571026.86 470829.8 571063.91,g_11259,EPSG:2180,2,,L,Las,PL.PZGIK.BDOT10k.PTLZA.04.6346,Brak danych w LMN,471139.14 571127.89 471143.68 571126.94 471146.1 571123.03 471141.78 571101.29 471138.5 571095.81 471131.22 571092.43 471116.45 571087.68 471091.54 571084.41 471068.54 571084.62 471051.76 571087.05 471046.48 571091.58 471047.53 571095.28 471051.54 571097.92 471096.4 571096.76 471105.05 571099.5 471116.34 571108.05 471126.37 571116.91 471133.97 571125.99 471139.14 571127.89,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9387-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_705,0025_705,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470843.27 573326.12 470853.12 573425.27 470872.85 573415.03 470868.07 573352.3 470877.88 573350.78 470882.39 573366.52 470923.03 573387.98 470955.01 573405.67 471005.81 573372.54 470989.25 573325.49 471019.36 573328.88 471006.56 573306.67 471010.33 573291.23 470852.29 573249.07 470854.17 573271.28 470903.84 573290.48 470978.34 573357.86 470959.91 573376.68 470890.67 573313.82 470868.47 573317.96 470870.03 573323.33 470843.27 573326.12,g_11298,EPSG:2180,2,,M,Las,PL.PZGIK.BDOT10k.PTLZA.04.6348,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9388-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_705,0025_705,0050_702,0100_701_small,true,inapplicable,true,inapplicable,true,inapplicable,470854.83 573442.44 470855.6 573450.22 470859.09 573482.73 470864.36 573531.72 470870.26 573586.68 470881.36 573585.64 470887.48 573585.08 470894.34 573583.82 470901.37 573582.01 470910.4 573579.13 470928.8 573572.81 470938.72 573569.92 470943.09 573568.8 470981.71 573535.5 470957.01 573509.11 470903.49 573549.31 470891.26 573528.75 470882.37 573500.59 470877.6 573463.45 470921.86 573462.71 470914.45 573422.68 470889.64 573417.5 470854.83 573442.44,g_11334,EPSG:2180,2,,M,Las,PL.PZGIK.BDOT10k.PTLZA.04.6349,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-9389-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_704,0025_704,0050_702,0100_701_small,true,inapplicable,true,inapplicable,true,inapplicable,470859.92 569400.45 470864.86 569499.63 470935.12 569494.56 470936.19 569505.05 471001.83 569505.86 471001.51 569489.65 471001.3 569482.24 471001.91 569472.48 471002.65 569466.48 470993.17 569462.34 470964.36 569449.75 470899.28 569419.77 470859.92 569400.45,g_11370,EPSG:2180,2,,I,Las,PL.PZGIK.BDOT10k.PTLZA.04.6350,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-938A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_705,0025_705,0050_702,0100_701,true,inapplicable,true,inapplicable,true,inapplicable,470867.52 576838.85 470896.56 576856.39 470880.5 576883 470882.09 576883.55 470884.54 576883.98 470898.67 576886.47 470922.55 576887.44 470940.1 576886.96 470956.68 576888.42 470982.03 576892.81 471039.82 576918.54 471067.72 576888.82 471105.54 576884.02 471173.71 576872.57 471232.57 576861.12 471226.98 576830.49 471118.55 576849.61 471116.73 576849.93 471110.99 576850.74 471099.68 576852.33 471064.53 576847.27 471052.55 576847 471045.36 576848.33 471040.03 576851.26 471013.4 576880.02 470892.23 576842.48 470867.52 576838.85,g_11406,EPSG:2180,2,Brz,M,Las,PL.PZGIK.BDOT10k.PTLZA.04.6351,,,,,,,,,Ssn,,,,,,,,,,,,,,,,,
2CE79A9C-93C1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_703,0025_703,0050_702_small,0100_701_small,true,inapplicable,true,inapplicable,true,inapplicable,478286.68 570754.1 478287.53 570760.79 478290.23 570766.06 478292.51 570770.47 478288.53 570776.02 478287.39 570781.29 478288.95 570791.53 478290.38 570799.93 478300.91 570795.66 478307.02 570783.99 478314.42 570777.02 478318.97 570774.46 478323.67 570769.9 478323.67 570761.93 478316.56 570750.12 478310.01 570740.01 478303.75 570737.31 478294.22 570743.29 478286.68 570754.1,g_11441,EPSG:2180,2,,L,Las,PL.PZGIK.BDOT10k.PTLZA.04.63217,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
2CE79A9C-93C2-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2015-02-10T00:00:00,false,PTLZ01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,KR,Uzytkownik04.xml,2015-02-10,2015-02-10,2015-02-10T00:00:00,2012-11-26,0010_704,0025_704,0050_702,0100_701_small,true,inapplicable,true,inapplicable,true,inapplicable,478366.2 567760.61 478373.99 567766.58 478386.1 567778.46 478388.77 567779.11 478391.83 567779.85 478403.96 567777.42 478408.25 567776.11 478414.28 567772.66 478420.24 567766.99 478426.68 567758.49 478428.56 567756 478436.39 567739.78 478439.27 567733.82 478444.9 567722.16 478454.01 567703.3 478470.51 567669.17 478480.69 567648.09 478489.25 567630.38 478459.08 567618.32 478447.19 567613.57 478435.27 567633.95 478429.7 567643.54 478421.82 567657.99 478400.14 567671.26 478395.38 567675.4 478373.99 567717.02 478385.87 567723.42 478366.2 567760.61,g_11477,EPSG:2180,2,,I,Las,PL.PZGIK.BDOT10k.PTLZA.04.63218,Brak danych w LMN,,,,,,true,template,,,,,,,,,,,,,,,,,,
