OT_PTUT_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_PTUT_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_PTUT_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_PTUT_A/czyObiektBDOO/__text,OT_PTUT_A/x_kod/__text,OT_PTUT_A/x_skrKarto/_xsi:nil,OT_PTUT_A/x_skrKarto/_nilReason,OT_PTUT_A/x_katDoklGeom/__text,OT_PTUT_A/x_zrodloDanychG/__text,OT_PTUT_A/x_zrodloDanychA/__text,OT_PTUT_A/x_katIstnienia/_xsi:nil,OT_PTUT_A/x_katIstnienia/_nilReason,OT_PTUT_A/x_rodzajReprGeom/__text,OT_PTUT_A/x_uzytkownik/_xlink:href,OT_PTUT_A/x_aktualnoscG/__text,OT_PTUT_A/x_aktualnoscA/__text,OT_PTUT_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_PTUT_A/x_dataUtworzenia/__text,OT_PTUT_A/x_kodKarto10k/__text,OT_PTUT_A/x_kodKarto25k/__text,OT_PTUT_A/x_kodKarto50k/__text,OT_PTUT_A/x_kodKarto100k/__text,OT_PTUT_A/x_kodKarto250k/_xsi:nil,OT_PTUT_A/x_kodKarto250k/_nilReason,OT_PTUT_A/x_kodKarto500k/_xsi:nil,OT_PTUT_A/x_kodKarto500k/_nilReason,OT_PTUT_A/x_kodKarto1000k/_xsi:nil,OT_PTUT_A/x_kodKarto1000k/_nilReason,OT_PTUT_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/_gml:id,OT_PTUT_A/geometria/Polygon/_srsName,OT_PTUT_A/geometria/Polygon/_srsDimension,OT_PTUT_A/gatunek/__text,OT_PTUT_A/rodzaj/__text,OT_PTUT_A/_gml:id,OT_PTUT_A/geometria/Polygon/interior/0/LinearRing/posList/__text,OT_PTUT_A/geometria/Polygon/interior/1/LinearRing/posList/__text,OT_PTUT_A/x_informDodatkowa/__text,OT_PTUT_A/geometria/Polygon/interior/2/LinearRing/posList/__text
2CE79A9C-9BD5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,477700.94 570996 477716.2 571035.35 477731.91 571075.88 477747.92 571116.07 477811.95 571276.75 477827.67 571316.2 477844.98 571359.66 477861.23 571400.45 477876.37 571438.44 477889.78 571472.09 477904.58 571466.96 477909.13 571476.64 477946.98 571433.37 477939.29 571416.58 477985.75 571392.81 478006.13 571369.81 478047.95 571329.67 478028.79 571286.98 478009.42 571243.84 477999.39 571221.49 477995.31 571213.55 477991.28 571204.34 477974.37 571165.73 477970.1 571157.09 477942.19 571084.99 477925.85 571044.61 477909.72 571004.74 477893.75 570965.27 477877.33 570924.69 477836.04 570941.84 477784.95 570963.05 477759.63 570972.98 477700.94 570996,g_891,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63109,,,Rodzinny Ogród Działkowy Wisełka,
2CE79A9C-9BD6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,477726 569847.44 477729.17 569916.53 477730.45 569944.47 477739.18 569948.92 477784.83 569971.32 477836.71 569996.33 477871.95 570015.26 477845.4 569883.61 477832.1 569884.56 477825.79 569841.93 477805.76 569842.89 477801.29 569843.11 477782.39 569844.2 477755.74 569845.73 477728.72 569847.28 477726 569847.44,g_925,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63110,,,,
2CE79A9C-9BD7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718_small,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,477836.07 574034.96 477836.99 574057.68 477967.7 574062.47 477967.57 574036.43 477917.41 574034.43 477836.07 574034.96,g_958,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63111,,,,
2CE79A9C-9BD8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718_small,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,477836.11 574085.73 477837.99 574111.7 477936.96 574093.63 477936.58 574086.11 477836.11 574085.73,g_991,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63112,,,,
2CE79A9C-9BD9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,477936.35 570526.54 477938.93 570531.12 477954.66 570558.98 477980.54 570613.75 477984.23 570628.95 477985.52 570643.21 477986.93 570651.41 477997.32 570675.33 478004.13 570691.01 478015.29 570716.71 478028.8 570748.61 478035.79 570763.81 478039.24 570776.73 478071.61 570761.14 478104.68 570745.21 478176.23 570709.51 478229.11 570683.12 478267.4 570664.65 478323.37 570637.67 478313.08 570617.18 478293.97 570574.13 478286.53 570557.38 478283.28 570548.32 478045.52 570523.69 477966.08 570518.31 477936.35 570526.54,g_1024,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63113,,,Rodzinny ogród działkowy im. św Krzysztofa,
2CE79A9C-9BDA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,477937.79 570880.31 477980 570988.18 478011.33 571060.36 478037.22 571050.1 478090.17 571029.1 478074.08 571001.01 478105.57 570986.06 478120.52 571005.31 478183.72 570963.63 478197.09 570982.21 478167.41 571031.14 478173.07 571044.05 478187.99 571060.2 478202.91 571076.36 478226.09 571047.05 478286.58 570950.72 478274.12 570930.85 478214.5 570821.8 478174.46 570753.91 478149.94 570764.56 478126.13 570774.9 478030.85 570820.82 477959.97 570855.74 477967.65 570869.9 477962.97 570871.7 477937.79 570880.31,g_1058,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63114,,,Rodzinny ogród działkowy 100 lecia zakładów mięsnych,
2CE79A9C-9BDB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718_small,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,478053.66 574119.38 478054.06 574143.37 478094.22 574143.08 478131.84 574143.97 478130.44 574119.78 478053.66 574119.38,g_1092,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63115,,,,
2CE79A9C-9BDC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,478178.69 574391.44 478196.93 574571.1 478271.58 574569.92 478301.24 574569.45 478332.39 574568.96 478374.84 574568.29 478378.19 574572.19 478457.2 574570.36 478460.01 574514.4 478461.43 574486.08 478402.29 574466.55 478358.2 574453.73 478297.71 574431.09 478178.69 574391.44,g_1125,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63116,,,,
2CE79A9C-9BDD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,478511.29 574646.01 478521.44 574648.49 478689.75 574643.43 478726.84 574632.34 478762.49 574624 478781.77 574600.44 478782.84 574595.08 478658.94 574553.31 478606.1 574534.74 478565.76 574524.39 478530.71 574509.06 478528.46 574522.39 478525.47 574570.63 478523.7 574587.98 478521.86 574599.73 478520.09 574608.05 478518.18 574617.05 478511.29 574646.01,g_1158,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63117,,,,
2CE79A9C-9BDE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,478643.24 573976.01 478729.82 573958.63 478898.17 573942.85 478944.35 573959.22 478891.79 573873.81 478864.3 573829.14 478850.37 573806.62 478688.14 573886.24 478667.85 573889.07 478643.24 573976.01,g_1191,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63118,,,,
2CE79A9C-9BDF-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718_small,true,inapplicable,true,inapplicable,true,inapplicable,479157.54 571839.16 479157.68 571851.91 479242.77 571919.89 479278.86 571931.23 479322.66 571869.5 479307.95 571853.95 479287.67 571832.52 479268.24 571811.98 479250.56 571793.3 479225.32 571766.62 479203.56 571743.62 479179.21 571770.84 479194.71 571783.91 479203.3 571791.99 479210.89 571799.23 479183.76 571825.85 479164.77 571808.95 479157.54 571839.16,g_1224,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63119,,,,
2CE79A9C-9BE0-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,479661.23 571919.36 479668.08 571957.99 479669.19 571965.61 479670.92 571976.64 479697.07 571976.82 479704.43 572040.77 479705.56 572050.54 479699.03 572052 479704.01 572058.92 479709.13 572066.03 479714.83 572074.54 479716.57 572077.14 479718.29 572080.4 479720.01 572083.65 479730.81 572109.67 479732.84 572115.84 479734.91 572123.92 479848.83 572105.65 479862.86 572125.76 479926.23 572099.62 479919.04 572078.77 479907.76 572042.16 479899.78 572016.27 479896.79 572006.17 479893.26 571994.25 479878.25 571969.73 479875.9 571965.89 479873.37 571961.2 479862.31 571940.71 479856.2 571929.38 479851.12 571922.43 479826.1 571895.57 479821.43 571889.21 479814.26 571880.58 479804.29 571870.08 479783.97 571854.94 479781.13 571852.56 479775.87 571848.1 479661.23 571919.36,g_1257,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63120,,,,
2CE79A9C-9BE1-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,479719.89 576156.64 479755.35 576275.31 479762.62 576273.06 479773.1 576305.05 479804.75 576301.15 479825.92 576298.54 479892.31 576302.77 479879.61 576238.47 479899.59 576220.58 479872.39 576122.81 479865.56 576098.25 479719.89 576156.64,g_1290,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63121,,,,
2CE79A9C-9BE7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT01,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_718,0025_718,0050_718,0100_718,true,inapplicable,true,inapplicable,true,inapplicable,476451.98 571393.31 476485.84 571497.51 476502.91 571550.04 476540.59 571666.16 476559.14 571723.3 476563.37 571736.35 476612 571885.86 476634.35 571961.43 476762.49 571957.16 476839.62 571953.91 476881.45 571952.15 476929.63 571692.32 477021.2 571198.5 476940.93 571222.66 476849.78 571251.01 476847.6 571251.69 476735.22 571291.77 476642.83 571315.68 476554.17 571348.29 476559.76 571362.75 476451.98 571393.31,g_1323,EPSG:2180,2,,Odz,PL.PZGIK.BDOT10k.PTUTA.04.63127,476576.76 571663.32 476586.64 571662.31 476641.83 571656.82 476645.78 571656.97 476632.99 571618.9 476621.22 571577.04 476608.19 571536.17 476593.03 571494.44 476690.46 571463.99 476693.76 571474.88 476700.07 571495.98 476712.36 571537.06 476726.01 571582.67 476738.44 571624.85 476742.28 571638.16 476744.1 571650.53 476745.58 571664.04 476748.74 571673.73 476758.01 571701.17 476700.93 571715.07 476670.67 571708.16 476643.86 571702.58 476615.19 571707.63 476589.18 571700.46 476576.76 571663.32,,Rodziny Ogród Działkowy RELAKS,
2CE79A9C-9BF3-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,474744.11 570476.83 474744.78 570445.61 474745 570439.19 474706.39 570437.89 474702.3 570471.63 474744.11 570476.83,g_1360,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6330,,,,
2CE79A9C-9BF5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470121.54 568025.41 470128.94 568040.24 470153.41 568049.33 470163.26 568073.97 470208.6 568072.87 470206.54 568022.09 470121.54 568025.41,g_1394,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.632,,,,
2CE79A9C-9BF6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470427.46 572974.88 470448.37 573009.33 470452.9 573006.01 470477.53 572987.93 470454.9 572956.5 470427.46 572974.88,g_1428,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.633,,,,
2CE79A9C-9BF8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470781.99 570246.84 470806.96 570250.78 470803.32 570275.55 470800.46 570294.98 470863.97 570305.54 470867.57 570286.5 470874.16 570243.51 470831.32 570236.4 470785.54 570228.79 470781.99 570246.84,g_1462,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.635,,,,
2CE79A9C-9BF9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470876.3 569707.37 470926.66 569710.75 470932.11 569659.55 470883.55 569661.31 470876.3 569707.37,g_1496,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.636,,,,
2CE79A9C-9BFA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470885.44 570234.39 470941 570243.4 470954.57 570245.18 470960.01 570215.12 470891.06 570203.29 470885.44 570234.39,g_1530,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.637,,,,
2CE79A9C-9BFC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,470960.01 570215.12 470993.34 570220.54 470988.68 570249.68 470996.87 570251.18 471019.49 570255.33 471035.23 570168.45 470969.52 570159.7 470960.01 570215.12,g_1564,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.639,,,,
2CE79A9C-9BFD-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471031.36 577105.69 471073.68 577114.95 471083.01 577081.05 471039.36 577069.51 471031.85 577094.88 471031.36 577105.69,g_1598,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6310,,,,
2CE79A9C-9BFE-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471086.02 569854.22 471139.44 569860.64 471148.12 569815.15 471149.39 569808.08 471137.92 569807.62 471119.57 569807.62 471098.59 569805.45 471086.02 569854.22,g_1632,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6311,,,,
2CE79A9C-9C00-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471596.67 575594.26 471600.4 575595.42 471647.42 575609.97 471653.12 575611.74 471660.14 575592.72 471632.99 575583.23 471637.53 575568.54 471631.97 575566.58 471629.73 575566.18 471625.05 575568.14 471596.67 575594.26,g_1666,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6313,,,,
2CE79A9C-9C01-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471671.63 575617.47 471704.56 575627.66 471716.67 575596.48 471713.7 575595.39 471692.2 575587.81 471690.97 575590.93 471689.93 575593.55 471687.09 575601.25 471685.52 575606.36 471677.1 575603.41 471671.63 575617.47,g_1700,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6314,,,,
2CE79A9C-9C02-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717_small,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,471913.87 576682.53 471931.49 576687.23 471931.96 576683.81 471935.09 576660.91 471937.94 576637.74 471921.11 576634.97 471916.78 576662.28 471914.24 576679.97 471913.87 576682.53,g_1734,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6315,,,,
2CE79A9C-9C04-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,472647.77 571511.08 472665.33 571508.57 472674.68 571506.92 472689.85 571504.24 472691.28 571503.9 472697.82 571502.34 472704.01 571499.6 472706.28 571441.44 472671.79 571437.57 472652.02 571435.29 472647.77 571511.08,g_1768,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6317,,,,
2CE79A9C-9C05-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473007.43 572558.93 473036.91 572569.78 473028.84 572591 473042.04 572596.17 473045.08 572588.15 473058.32 572553.51 473036.98 572545.79 473032.89 572544.22 473011.25 572536.99 473007.43 572558.93,g_1802,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6318,,,,
2CE79A9C-9C06-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473085.67 570093.58 473133.54 570111.46 473147.81 570087.81 473124.66 570075.32 473111.35 570068.42 473099.69 570062.89 473085.67 570093.58,g_1836,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6319,,,,
2CE79A9C-9C07-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473331.29 573761.22 473337.99 573761.53 473346.03 573761.9 473352.76 573762.36 473376.06 573763.26 473376.4 573753.77 473377.61 573716.72 473346.46 573715.49 473331.64 573714.9 473331.57 573719.26 473331.29 573761.22,g_1870,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6321,,,,
2CE79A9C-9C08-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473615.65 570109.01 473626.79 570110.7 473636.48 570112.24 473654.49 570115.1 473660.71 570115.96 473662.9 570092.41 473663.64 570084.51 473636.02 570081.56 473618.64 570079.7 473617.47 570097.32 473615.65 570109.01,g_1904,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6322,,,,
2CE79A9C-9C09-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473674.15 570026.58 473690.76 570028.23 473712.69 570030.49 473714.26 570014.03 473716.15 569994.22 473717.07 569984.6 473718.42 569972.1 473680.43 569968.77 473674.15 570026.58,g_1938,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6323,,,,
2CE79A9C-9C0A-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,PTUT03,true,inapplicable,Prz,Ort,Trn,true,inapplicable,ZU,Uzytkownik04.xml,2015-02-10,2016-12-07,2016-12-07T00:00:00,2012-11-26,0010_719,0025_717,0050_717_small,0100_717_small,true,inapplicable,true,inapplicable,true,inapplicable,473805.58 573038.99 473838 573039.85 473864.79 573040.48 473888.74 573041.03 473890 573086.36 473907.52 573088.14 473908.21 573058.2 473908.75 573033.64 473907.8 573011.71 473857.68 573009.49 473827.74 573008.81 473807.66 573007.7 473806.72 573012.53 473805.58 573038.99,g_1972,EPSG:2180,2,Jbl,Sad,PL.PZGIK.BDOT10k.PTUTA.04.6324,,,,
